Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","2.0746908","","2063.2","","","","","","","","633300","3276",""
"1334000","2.0746908","","2065.9","","","","","","","","633300","3276",""
"2413000","2.0746908","","2068.1","","","","","","","","633300","3276",""
"3491000","2.0746908","","2070.4","","","","","","","","633300","3276",""
"4574000","2.0740575","","2072.7","","","","","","","","633300","3275",""
"5652000","2.0740575","","2074.9","","","","","","","","633300","3275",""
"6986000","2.0740575","","2078.0","","","","","","","","633300","3275",""
"8064000","2.0746908","","2079.8","","","","","","","","633300","3276",""
"9148000","2.0746908","","2082.1","","","","","","","","633300","3276",""
"10227000","2.0746908","","2084.8","","","2.07450081","","","","","633300","3276",""
"11305000","2.0746908","","2087.0","","","2.07450081","","","","","633300","3276",""
"12638000","2.0746908","","2089.7","","","2.07450081","","","","","633300","3276",""
"13717000","2.0746908","","2091.9","","","2.07450081","","","","","633300","3276",""
"14801000","2.0904156","","2094.2","","","2.07607329","","","","","638100","3276",""
"15880000","2.0904156","","2096.5","","","2.0777091000000003","","","","","638100","3276",""
"16958000","2.0897775","","2098.7","","","2.0792811","","","","","638100","3275",""
"18292000","2.0904156","","2101.8","","","2.0809169100000005","","","","","638100","3276",""
"19369000","2.0904156","","2104.0","","","2.0824893900000006","","","","","638100","3276",""
"20448000","2.0904156","","2106.3","","","2.0840618700000006","","","","","638100","3276",""
"21526000","2.0904156","","2108.6","","","2.0856343500000007","","","","","638100","3276",""
"22605000","2.0904156","","2110.8","","","2.087206830000001","","","","","638100","3276",""
"23939000","2.0904156","","2113.5","","","2.088779310000001","","","","","638100","3276",""
"25023000","2.0904156","","2115.8","","","2.090351790000001","","","","","638100","3276",""
"26102000","2.0904156","","2118.0","","","2.090351790000001","","","","","638100","3276",""
"27180000","2.0904156","","2120.3","","","2.090351790000001","","","","","638100","3276",""
"28258000","2.0904156","","2122.6","","","2.090415600000001","","","","","638100","3276",""
"29592000","2.0904156","","2125.2","","","2.090415600000001","","","","","638100","3276",""
"30670000","2.0904156","","2127.5","","","2.090415600000001","","","","","638100","3276",""
"31749000","2.0904156","","2129.7","","","2.090415600000001","","","","","638100","3276",""
"32827000","2.0904156","","2132.0","","","2.090415600000001","","","","","638100","3276",""
"33905000","2.0904156","","2134.7","","","2.090415600000001","","","","","638100","3276",""
"35245000","2.0904156","","2137.3","","","2.090415600000001","","","","","638100","3276",""
"36324000","2.0904156","","2139.6","","","2.090415600000001","","","","","638100","3276",""
"37402000","2.0904156","","2141.8","","","2.090415600000001","","","","","638100","3276",""
"38480000","2.0913984","","2144.1","","","2.090513880000001","","","","","638400","3276",""
"39559000","2.0913984","","2146.4","","","2.090612160000001","","","","","638400","3276",""
"40893000","2.0913984","","2149.0","","","2.090710440000001","","","","","638400","3276",""
"41970000","2.0913984","","2151.7","","","2.090808720000001","","","","","638400","3276",""
