Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","2.3416848","","6295.4","","","","","","","","714800","3276",""
"1079000","2.34097","","6297.6","","","","","","","","714800","3275",""
"2163000","2.34097","","6299.9","","","","","","","","714800","3275",""
"3241000","2.34097","","6302.2","","","","","","","","714800","3275",""
"4575000","2.226345","","6304.8","","","","","","","","679800","3275",""
"5653000","2.226345","","6307.1","","","","","","","","679800","3275",""
"6732000","2.226345","","6309.3","","","","","","","","679800","3275",""
"7812000","2.226345","","6311.6","","","","","","","","679800","3275",""
"8896000","2.226345","","6313.5","","","","","","","","679800","3275",""
"10230000","2.226345","","6316.1","","","2.27226648","","","","","679800","3275",""
"11309000","2.226345","","6318.4","","","2.2607324999999996","","","","","679800","3275",""
"12387000","2.226345","","6320.7","","","2.2492699999999997","","","","","679800","3275",""
"13465000","2.226345","","6322.5","","","2.2378074999999997","","","","","679800","3275",""
"14544000","2.226345","","6324.8","","","2.2263449999999994","","","","","679800","3275",""
"15878000","2.226345","","6327.5","","","2.2263449999999994","","","","","679800","3275",""
"16956000","2.226345","","6329.7","","","2.2263449999999994","","","","","679800","3275",""
"18035000","2.2270248","","6332.0","","","2.2264129799999997","","","","","679800","3276",""
"19119000","2.2270248","","6333.9","","","2.2264809599999995","","","","","679800","3276",""
"20198000","2.2270248","","6336.1","","","2.22654894","","","","","679800","3276",""
"21531000","2.226345","","6338.8","","","2.22654894","","","","","679800","3275",""
"22610000","2.226345","","6341.0","","","2.22654894","","","","","679800","3275",""
"23687000","2.226345","","6343.3","","","2.22654894","","","","","679800","3275",""
"24767000","2.226345","","6345.6","","","2.22654894","","","","","679800","3275",""
"25845000","2.2270248","","6347.8","","","2.2266169199999997","","","","","679800","3276",""
"27179000","2.2270248","","6350.5","","","2.2266848999999995","","","","","679800","3276",""
"28263000","2.2270248","","6352.4","","","2.22675288","","","","","679800","3276",""
"29341000","1.9973772","","6354.6","","","2.2037881199999996","","","","","609700","3276",""
"30420000","1.9973772","","6356.5","","","2.1808233599999998","","","","","609700","3276",""
"31499000","1.9973772","","6358.8","","","2.1578586","","","","","609700","3276",""
"32833000","1.9973772","","6361.4","","","2.13496182","","","","","609700","3276",""
"33912000","1.9973772","","6363.7","","","2.11206504","","","","","609700","3276",""
"34990000","1.9973772","","6365.6","","","2.08916826","","","","","609700","3276",""
"36068000","1.9973772","","6367.8","","","2.06627148","","","","","609700","3276",""
"37147000","1.9973772","","6370.1","","","2.04330672","","","","","609700","3276",""
"38487000","1.9973772","","6372.7","","","2.02034196","","","","","609700","3276",""
"39565000","1.9973772","","6374.6","","","1.9973772","","","","","609700","3276",""
"40644000","1.9973772","","6376.9","","","1.9973772","","","","","609700","3276",""
"41722000","1.9973772","","6379.2","","","1.9973772","","","","","609700","3276",""
"42801000","1.9973772","","6381.4","","","1.9973772","","","","","609700","3276",""
"44140000","1.9973772","","6383.7","","","1.9973772","","","","","609700","3276",""
"45219000","1.9973772","","6385.6","","","1.9973772","","","","","609700","3276",""
"46297000","1.9973772","","6387.4","","","1.9973772","","","","","609700","3276",""
"47375000","1.9973772","","6389.7","","","1.9973772","","","","","609700","3276",""
"48459000","1.9973772","","6391.6","","","1.9973772","","","","","609700","3276",""
"49792000","1.9973772","","6393.8","","","1.9973772","","","","","609700","3276",""
"50871000","1.9973772","","6395.7","","","1.9973772","","","","","609700","3276",""
