Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","1.2065508","","3440.1","","","1.2080250000000001","","","","","368300","3276",""
"1079000","1.2061825","","3441.2","","","1.2078243700000002","","","","","368300","3275",""
"2424000","1.2061825","","3442.7","","","1.2076237400000003","","","","","368300","3275",""
"3503000","1.2061825","","3444.2","","","1.2074231100000001","","","","","368300","3275",""
"4581000","1.2061825","","3445.7","","","1.2072224800000002","","","","","368300","3275",""
"5661000","1.2061825","","3446.8","","","1.2070218500000003","","","","","368300","3275",""
"6740000","1.2061825","","3448.2","","","1.2068212200000004","","","","","368300","3275",""
"8075000","1.20782","","3449.7","","","1.2067843400000002","","","","","368800","3275",""
"9154000","1.20782","","3450.8","","","1.2067474600000003","","","","","368800","3275",""
"10233000","1.20782","","3452.3","","","1.2067105800000002","","","","","368800","3275",""
"11311000","1.20782","","3453.4","","","1.2068375000000002","","","","","368800","3275",""
"12395000","1.20782","","3454.9","","","1.20700125","","","","","368800","3275",""
"13729000","1.20782","","3456.4","","","1.207165","","","","","368800","3275",""
"14808000","1.20782","","3457.9","","","1.2073287499999998","","","","","368800","3275",""
"15887000","1.20782","","3459.0","","","1.2074924999999999","","","","","368800","3275",""
"16966000","1.2081888","","3460.5","","","1.2076931299999998","","","","","368800","3276",""
"18044000","1.2081888","","3462.0","","","1.2078937599999997","","","","","368800","3276",""
"19379000","1.2081888","","3463.5","","","1.2079306399999998","","","","","368800","3276",""
"20457000","1.2081888","","3464.6","","","1.20796752","","","","","368800","3276",""
"21536000","1.2081888","","3466.1","","","1.2080043999999999","","","","","368800","3276",""
"22620000","1.2081888","","3467.2","","","1.20804128","","","","","368800","3276",""
"23698000","1.20782","","3468.7","","","1.20804128","","","","","368800","3275",""
"25033000","1.2081888","","3470.2","","","1.20807816","","","","","368800","3276",""
"26112000","1.2081888","","3471.6","","","1.20811504","","","","","368800","3276",""
"27190000","1.2081888","","3472.8","","","1.2081519200000002","","","","","368800","3276",""
"28269000","1.2081888","","3474.2","","","1.2081519200000002","","","","","368800","3276",""
"29348000","1.2081888","","3475.4","","","1.2081519200000002","","","","","368800","3276",""
"30683000","1.20782","","3476.8","","","1.20811504","","","","","368800","3275",""
"31762000","1.2081888","","3478.3","","","1.20811504","","","","","368800","3276",""
"32847000","1.2081888","","3479.4","","","1.20811504","","","","","368800","3276",""
"33925000","1.20782","","3480.9","","","1.20807816","","","","","368800","3275",""
"35004000","1.2081888","","3482.4","","","1.20811504","","","","","368800","3276",""
"36339000","1.2081888","","3483.9","","","1.20811504","","","","","368800","3276",""
"37418000","1.2081888","","3485.4","","","1.20811504","","","","","368800","3276",""
"38497000","1.2081888","","3486.5","","","1.20811504","","","","","368800","3276",""
"39576000","1.2081888","","3488.0","","","1.20811504","","","","","368800","3276",""
"40655000","1.2081888","","3489.1","","","1.20811504","","","","","368800","3276",""
"41995000","1.2081888","","3491.0","","","1.2081519200000002","","","","","368800","3276",""
"43074000","1.2081888","","3492.1","","","1.2081519200000002","","","","","368800","3276",""
"44157000","1.2081888","","3493.6","","","1.2081519200000002","","","","","368800","3276",""
"45237000","1.2081888","","3494.7","","","1.2081888","","","","","368800","3276",""
"46316000","1.2081888","","3496.2","","","1.2081888","","","","","368800","3276",""
"47649000","1.2081888","","3497.6","","","1.2081888","","","","","368800","3276",""
"48727000","1.1970504","","3498.8","","","1.2070749600000001","","","","","365400","3276",""
"49806000","1.1970504","","3500.2","","","1.20596112","","","","","365400","3276",""
"50884000","1.1970504","","3501.4","","","1.20484728","","","","","365400","3276",""
"51969000","1.1970504","","3502.8","","","1.2037334400000002","","","","","365400","3276",""
"53303000","1.1970504","","3504.3","","","1.2026196","","","","","365400","3276",""
"54380000","1.1970504","","3505.8","","","1.20150576","","","","","365400","3276",""
"55460000","1.1970504","","3506.9","","","1.20039192","","","","","365400","3276",""
"56539000","1.1970504","","3508.4","","","1.19927808","","","","","365400","3276",""
"57618000","1.1970504","","3509.9","","","1.19816424","","","","","365400","3276",""
"58952000","1.1970504","","3511.4","","","1.1970504","","","","","365400","3276",""
"60031000","1.1970504","","3512.5","","","1.1970504","","","","","365400","3276",""
"61110000","1.1970504","","3514.0","","","1.1970504","","","","","365400","3276",""
"62195000","1.1970504","","3515.5","","","1.1970504","","","","","365400","3276",""
"63273000","1.1970504","","3516.6","","","1.1970504","","","","","365400","3276",""
"64608000","1.1970504","","3518.1","","","1.1970504","","","","","365400","3276",""
"65687000","1.1970504","","3519.6","","","1.1970504","","","","","365400","3276",""
"66765000","1.1970504","","3520.7","","","1.1970504","","","","","365400","3276",""
"67843000","1.1970504","","3522.2","","","1.1970504","","","","","365400","3276",""
"68922000","1.1970504","","3523.3","","","1.1970504","","","","","365400","3276",""
"70256000","1.1970504","","3524.8","","","1.1970504","","","","","365400","3276",""
"71335000","1.1970504","","3526.2","","","1.1970504","","","","","365400","3276",""
"72419000","1.1970504","","3527.4","","","1.1970504","","","","","365400","3276",""
"73498000","1.1970504","","3528.8","","","1.1970504","","","","","365400","3276",""
"74577000","1.1970504","","3530.3","","","1.1970504","","","","","365400","3276",""
"75912000","1.1970504","","3531.8","","","1.1970504","","","","","365400","3276",""
"76991000","1.1970504","","3533.3","","","1.1970504","","","","","365400","3276",""
"78070000","1.1970504","","3534.4","","","1.1970504","","","","","365400","3276",""
"79148000","1.1970504","","3535.9","","","1.1970504","","","","","365400","3276",""
"80227000","1.1970504","","3537.0","","","1.1970504","","","","","365400","3276",""
"81561000","1.1970504","","3538.9","","","1.1970504","","","","","365400","3276",""
"82646000","1.1970504","","3540.0","","","1.1970504","","","","","365400","3276",""
"83724000","1.1970504","","3541.5","","","1.1970504","","","","","365400","3276",""
"84803000","1.1970504","","3542.6","","","1.1970504","","","","","365400","3276",""
"85886000","1.1970504","","3544.1","","","1.1970504","","","","","365400","3276",""
"87221000","1.1970504","","3545.6","","","1.1970504","","","","","365400","3276",""
"88300000","1.1970504","","3546.7","","","1.1970504","","","","","365400","3276",""
"89379000","1.2065508","","3548.2","","","1.19800044","","","","","368300","3276",""
"90458000","1.2065508","","3549.3","","","1.1989504800000002","","","","","368300","3276",""
"91537000","1.2065508","","3550.8","","","1.1999005200000001","","","","","368300","3276",""
"92876000","1.2065508","","3552.2","","","1.2008505600000001","","","","","368300","3276",""
