Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","1.3877136","","1356.1","","","","","","","","423600","3276",""
"1079000","1.3877136","","1357.6","","","","","","","","423600","3276",""
"2158000","1.3877136","","1359.5","","","","","","","","423600","3276",""
"3492000","1.3877136","","1361.3","","","","","","","","423600","3276",""
"4572000","1.3877136","","1362.8","","","","","","","","423600","3276",""
"5657000","1.3877136","","1364.3","","","","","","","","423600","3276",""
"6735000","1.3877136","","1365.8","","","","","","","","423600","3276",""
"7814000","1.3877136","","1367.3","","","","","","","","423600","3276",""
"9149000","1.3877136","","1369.2","","","","","","","","423600","3276",""
"10228000","1.3877136","","1370.7","","","1.3877135999999999","","","","","423600","3276",""
"11307000","1.3877136","","1372.1","","","1.3877135999999999","","","","","423600","3276",""
"12386000","1.38729","","1373.6","","","1.38767124","","","","","423600","3275",""
"13465000","1.38729","","1375.1","","","1.3876288799999998","","","","","423600","3275",""
"14800000","1.3876175","","1377.0","","","1.3876192699999998","","","","","423700","3275",""
"15884000","1.3876175","","1378.5","","","1.3876096599999999","","","","","423700","3275",""
"16963000","1.3876175","","1380.0","","","1.3876000499999999","","","","","423700","3275",""
"18042000","1.3876175","","1381.5","","","1.3875904399999999","","","","","423700","3275",""
"19121000","1.3876175","","1383.0","","","1.3875808299999997","","","","","423700","3275",""
"20456000","1.3876175","","1384.8","","","1.3875712199999997","","","","","423700","3275",""
"21535000","1.3876175","","1386.3","","","1.3875616099999997","","","","","423700","3275",""
"22614000","1.3876175","","1387.8","","","1.3875519999999997","","","","","423700","3275",""
"23693000","1.3876175","","1389.7","","","1.3875847499999996","","","","","423700","3275",""
"24772000","1.3876175","","1391.2","","","1.3876174999999995","","","","","423700","3275",""
"26111000","1.3876175","","1393.1","","","1.3876174999999995","","","","","423700","3275",""
"27195000","1.3876175","","1394.6","","","1.3876174999999995","","","","","423700","3275",""
"28274000","1.3876175","","1396.1","","","1.3876174999999995","","","","","423700","3275",""
"29353000","1.3876175","","1397.5","","","1.3876174999999995","","","","","423700","3275",""
"30432000","1.3876175","","1399.0","","","1.3876174999999995","","","","","423700","3275",""
"31766000","1.3876175","","1400.9","","","1.3876174999999995","","","","","423700","3275",""
"32845000","1.3876175","","1402.4","","","1.3876174999999995","","","","","423700","3275",""
"33923000","1.3876175","","1403.9","","","1.3876174999999995","","","","","423700","3275",""
"35002000","1.3876175","","1405.4","","","1.3876174999999995","","","","","423700","3275",""
"36086000","1.3876175","","1406.9","","","1.3876174999999995","","","","","423700","3275",""
"37419000","1.3876175","","1408.7","","","1.3876174999999995","","","","","423700","3275",""
"38498000","1.3876175","","1410.2","","","1.3876174999999995","","","","","423700","3275",""
"39577000","1.3876175","","1411.7","","","1.3876174999999995","","","","","423700","3275",""
"40656000","1.3876175","","1413.2","","","1.3876174999999995","","","","","423700","3275",""
"41735000","1.3876175","","1414.7","","","1.3876174999999995","","","","","423700","3275",""
"43070000","1.3876175","","1416.6","","","1.3876174999999995","","","","","423700","3275",""
"44148000","1.3876175","","1418.1","","","1.3876174999999995","","","","","423700","3275",""
"45228000","1.3876175","","1419.6","","","1.3876174999999995","","","","","423700","3275",""
"46312000","1.3876175","","1421.1","","","1.3876174999999995","","","","","423700","3275",""
"47392000","1.3876175","","1423.0","","","1.3876174999999995","","","","","423700","3275",""
"48727000","1.3876175","","1424.4","","","1.3876174999999995","","","","","423700","3275",""
