Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","3.4814052","","20295.2","","","3.4348204800000155","","","","","1062700","3276",""
"1079000","3.4814052","","20298.2","","","3.439996560000015","","","","","1062700","3276",""
"2158000","3.4814052","","20301.7","","","3.4451726400000147","","","","","1062700","3276",""
"3237000","3.4814052","","20305.1","","","3.4503487200000142","","","","","1062700","3276",""
"4314000","3.4814052","","20308.5","","","3.4555248000000143","","","","","1062700","3276",""
"5648000","3.4814052","","20312.7","","","3.460700880000014","","","","","1062700","3276",""
"6726000","3.4814052","","20316.5","","","3.4658769600000134","","","","","1062700","3276",""
"7804000","3.4814052","","20320.3","","","3.471053040000013","","","","","1062700","3276",""
"8888000","3.4814052","","20324.2","","","3.4762291200000126","","","","","1062700","3276",""
"9966000","3.4814052","","20328.0","","","3.4814052000000126","","","","","1062700","3276",""
"11299000","3.351348","","20332.6","","","3.468399480000013","","","","","1023000","3276",""
"12378000","3.351348","","20336.4","","","3.455393760000013","","","","","1023000","3276",""
"13456000","3.350325","","20340.2","","","3.4422857400000133","","","","","1023000","3275",""
"14534000","3.350325","","20344.0","","","3.4291777200000135","","","","","1023000","3275",""
"15612000","3.350325","","20347.8","","","3.4160697000000133","","","","","1023000","3275",""
"16945000","3.350325","","20352.4","","","3.4029616800000135","","","","","1023000","3275",""
"18023000","3.350325","","20356.2","","","3.3898536600000133","","","","","1023000","3275",""
"19107000","3.350325","","20359.6","","","3.3767456400000135","","","","","1023000","3275",""
"20186000","3.350325","","20363.5","","","3.3636376200000138","","","","","1023000","3275",""
"21264000","3.350325","","20367.3","","","3.3505296000000135","","","","","1023000","3275",""
"22597000","3.350325","","20371.8","","","3.350427300000013","","","","","1023000","3275",""
"23676000","3.350325","","20375.7","","","3.350325000000013","","","","","1023000","3275",""
"24754000","3.350325","","20379.1","","","3.350325000000013","","","","","1023000","3275",""
"25832000","3.438095","","20382.9","","","3.359102000000013","","","","","1049800","3275",""
"26910000","3.438095","","20386.7","","","3.3678790000000127","","","","","1049800","3275",""
"28249000","3.438095","","20391.3","","","3.3766560000000125","","","","","1049800","3275",""
"29328000","3.438095","","20395.1","","","3.3854330000000123","","","","","1049800","3275",""
"30407000","3.438095","","20398.9","","","3.3942100000000126","","","","","1049800","3275",""
"31485000","3.438095","","20402.7","","","3.4029870000000124","","","","","1049800","3275",""
"32564000","3.438095","","20406.6","","","3.4117640000000122","","","","","1049800","3275",""
"33902000","3.438095","","20411.1","","","3.420541000000012","","","","","1049800","3275",""
"34981000","3.438095","","20414.9","","","3.429318000000012","","","","","1049800","3275",""
"36060000","3.438095","","20418.4","","","3.438095000000012","","","","","1049800","3275",""
"37139000","3.438095","","20422.2","","","3.438095000000012","","","","","1049800","3275",""
