Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","2.131386","","1861.1","","","","","","","","651800","3270",""
"5979000","2.131386","","1873.7","","","","","","","","651800","3270",""
"11760000","2.131386","","1885.5","","","","","","","","651800","3270",""
"17541000","2.131386","","1897.8","","","","","","","","651800","3270",""
"23322000","2.131386","","1909.6","","","","","","","","651800","3270",""
"29104000","2.055195","","1921.4","","","","","","","","628500","3270",""
"35075000","2.055195","","1933.7","","","","","","","","628500","3270",""
"40857000","2.055195","","1945.5","","","","","","","","628500","3270",""
"46637000","2.055195","","1956.5","","","","","","","","628500","3270",""
"52418000","2.055195","","1967.5","","","2.0932905","","","","","628500","3270",""
"58200000","1.94565","","1978.6","","","2.0747169000000003","","","","","595000","3270",""
"64185000","1.946245","","1990.0","","","2.0562028000000003","","","","","595000","3271",""
"69966000","1.946245","","2001.0","","","2.037688700000001","","","","","595000","3271",""
"75749000","1.946245","","2012.0","","","2.019174600000001","","","","","595000","3271",""
"81531000","1.946245","","2023.0","","","2.0006605000000013","","","","","595000","3271",""
"87310000","1.8899838","","2034.1","","","1.984139380000001","","","","","577800","3271",""
"93289000","1.8899838","","2045.5","","","1.9676182600000007","","","","","577800","3271",""
"99070000","1.8899838","","2056.5","","","1.9510971400000006","","","","","577800","3271",""
"104852000","1.8899838","","2067.5","","","1.9345760200000004","","","","","577800","3271",""
"110632000","1.8899838","","2078.6","","","1.9180549000000002","","","","","577800","3271",""
"116413000","1.891216","","2089.6","","","1.9126115000000001","","","","","578000","3272",""
"122392000","1.890638","","2101.0","","","1.9070508","","","","","578000","3271",""
"128172000","1.890638","","2112.0","","","1.9014900999999997","","","","","578000","3271",""
"133957000","1.89006","","2123.8","","","1.8958716","","","","","578000","3270",""
"139738000","1.890638","","2136.9","","","1.8903108999999998","","","","","578000","3271",""
"145519000","2.0554964","","2149.9","","","1.9068621599999998","","","","","628400","3271",""
"151495000","2.0554964","","2163.4","","","1.9234134199999997","","","","","628400","3271",""
"157277000","2.0554964","","2176.4","","","1.9399646799999997","","","","","628400","3271",""
"163059000","2.0554964","","2189.5","","","1.9565159399999996","","","","","628400","3271",""
"168840000","2.2514293","","2202.9","","","1.9926604899999998","","","","","688300","3271",""
"174621000","2.2514293","","2215.9","","","2.02868182","","","","","688300","3271",""
"180599000","2.2514293","","2229.4","","","2.0647609499999997","","","","","688300","3271",""
"186381000","2.2514293","","2242.4","","","2.10084008","","","","","688300","3271",""
"192162000","2.234776","","2255.5","","","2.13531168","","","","","683000","3272",""
"197944000","2.234093","","2268.5","","","2.1696571800000006","","","","","683000","3271",""
"203725000","2.234093","","2282.0","","","2.1875168400000007","","","","","683000","3271",""
"209709000","2.234776","","2295.4","","","2.205444800000001","","","","","683000","3272",""
"215490000","2.2507751","","2308.4","","","2.2249726700000005","","","","","688100","3271",""
"221272000","2.2514632","","2321.5","","","2.244569350000001","","","","","688100","3272",""
"227053000","2.2507751","","2334.5","","","2.2445039300000005","","","","","688100","3271",""
"232835000","2.2514632","","2347.6","","","2.2445073200000003","","","","","688100","3272",""
"238813000","2.2511022","","2361.4","","","2.24447461","","","","","688200","3271",""
"244594000","2.2511022","","2374.5","","","2.2444419000000004","","","","","688200","3271",""
"250376000","2.2517904","","2387.5","","","2.2461433400000006","","","","","688200","3272",""
"256157000","2.2511022","","2400.5","","","2.24784426","","","","","688200","3271",""
"261939000","2.2360556","","2413.6","","","2.24804052","","","","","683600","3271",""
"267918000","2.2360556","","2427.0","","","2.24816848","","","","","683600","3271",""
"273700000","2.2367392","","2439.3","","","2.24676489","","","","","683600","3272",""
"279487000","2.2367392","","2451.1","","","2.2452924899999998","","","","","683600","3272",""
"285268000","2.1133931","","2463.3","","","2.23155429","","","","","646100","3271",""
"291049000","2.1140392","","2474.7","","","2.21781189","","","","","646100","3272",""
"297027000","2.1133931","","2487.4","","","2.20404098","","","","","646100","3271",""
"302808000","2.1140392","","2499.2","","","2.1903346800000003","","","","","646100","3272",""
"308590000","2.1133931","","2511.0","","","2.17649495","","","","","646100","3271",""
"314375000","2.02802","","2522.9","","","2.15418673","","","","","620000","3271",""
"320157000","2.02802","","2534.7","","","2.13338317","","","","","620000","3271",""
"326128000","2.02802","","2546.9","","","2.11257961","","","","","620000","3271",""
"331909000","2.02802","","2559.2","","","2.0917076900000007","","","","","620000","3271",""
"337690000","2.02802","","2571.0","","","2.070835770000001","","","","","620000","3271",""
"343472000","2.0561506","","2583.2","","","2.0651115200000008","","","","","628600","3271",""
"349253000","2.0561506","","2595.1","","","2.0593226600000003","","","","","628600","3271",""
"355231000","2.0561506","","2607.3","","","2.05359841","","","","","628600","3271",""
"361013000","2.0561506","","2619.5","","","2.04780955","","","","","628600","3271",""
"366794000","2.055522","","2631.4","","","2.04202244","","","","","628600","3270",""
"372574000","2.041461","","2643.2","","","2.04336654","","","","","624300","3270",""
"378356000","2.0420853","","2655.0","","","2.0447730699999997","","","","","624300","3271",""
"384340000","2.0420853","","2667.6","","","2.0461795999999994","","","","","624300","3271",""
"390122000","2.041461","","2679.5","","","2.0475236999999997","","","","","624300","3270",""
"395902000","2.0420853","","2691.3","","","2.0489302299999994","","","","","624300","3271",""
"401684000","2.0414311","","2703.1","","","2.04745828","","","","","624100","3271",""
"407465000","2.040807","","2715.4","","","2.04592392","","","","","624100","3270",""
"413435000","2.0414311","","2727.6","","","2.04445197","","","","","624100","3271",""
"419215000","2.0414311","","2739.8","","","2.0429800200000003","","","","","624100","3271",""
"424996000","2.0414311","","2751.7","","","2.0415709300000002","","","","","624100","3271",""
"430777000","2.0564777","","2763.5","","","2.0430726","","","","","628700","3271",""
"436558000","2.0564777","","2775.3","","","2.0445118399999997","","","","","628700","3271",""
"442537000","2.0564777","","2788.0","","","2.0459510799999996","","","","","628700","3271",""
"448318000","2.0564777","","2799.8","","","2.0474527499999993","","","","","628700","3271",""
"454104000","2.0564777","","2811.6","","","2.048891989999999","","","","","628700","3271",""
"459885000","2.0417582","","2823.4","","","2.0489246999999993","","","","","624200","3271",""
"465666000","2.0417582","","2835.7","","","2.049019819999999","","","","","624200","3271",""
"471645000","2.0417582","","2847.9","","","2.049052529999999","","","","","624200","3271",""
"477429000","2.0417582","","2859.7","","","2.0490852399999993","","","","","624200","3271",""
"483211000","2.041134","","2871.6","","","2.049055529999999","","","","","624200","3270",""
"488992000","2.0554964","","2883.8","","","2.048957399999999","","","","","628400","3271",""
"494773000","2.054868","","2895.6","","","2.048796429999999","","","","","628400","3270",""
"500752000","2.054868","","2907.9","","","2.048635459999999","","","","","628400","3270",""
"506533000","2.0554964","","2919.7","","","2.0485373299999994","","","","","628400","3271",""
"512314000","2.0554964","","2931.9","","","2.0484391999999993","","","","","628400","3271",""
"518095000","2.0420853","","2943.8","","","2.048471909999999","","","","","624300","3271",""
