Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","1.2283011","","1225.4","","","","","","","","341100","3601",""
"1080000","1.2276189","","1226.5","","","","","","","","341100","3599",""
"2158000","1.22796","","1228.0","","","","","","","","341100","3600",""
"3242000","1.2276189","","1229.5","","","","","","","","341100","3599",""
"4583000","1.2276189","","1231.0","","","","","","","","341100","3599",""
"5663000","1.22796","","1232.1","","","","","","","","341100","3600",""
"6743000","1.2276189","","1233.6","","","","","","","","341100","3599",""
"7822000","1.22796","","1235.1","","","","","","","","341100","3600",""
"8900000","1.22796","","1236.2","","","","","","","","341100","3600",""
"10235000","1.22796","","1237.7","","","1.2278576699999997","","","","","341100","3600",""
"11315000","1.2283011","","1239.2","","","1.2278576699999997","","","","","341100","3601",""
"12395000","1.22796","","1240.3","","","1.2278917799999998","","","","","341100","3600",""
"13474000","1.22796","","1241.8","","","1.2278917799999998","","","","","341100","3600",""
"14558000","1.22796","","1243.4","","","1.2279258899999996","","","","","341100","3600",""
"15893000","1.22796","","1244.8","","","1.2279599999999997","","","","","341100","3600",""
"16972000","1.2276189","","1246.0","","","1.2279258899999996","","","","","341100","3599",""
"18051000","1.22796","","1247.5","","","1.2279599999999997","","","","","341100","3600",""
"19131000","1.22796","","1249.0","","","1.2279599999999997","","","","","341100","3600",""
"20211000","1.22796","","1250.1","","","1.2279599999999997","","","","","341100","3600",""
"21547000","1.22796","","1251.6","","","1.2279599999999997","","","","","341100","3600",""
"22626000","1.22796","","1253.1","","","1.2279258899999996","","","","","341100","3600",""
"23706000","1.22796","","1254.6","","","1.2279258899999996","","","","","341100","3600",""
"24791000","1.22796","","1255.7","","","1.2279258899999996","","","","","341100","3600",""
"25870000","1.22796","","1257.2","","","1.2279258899999996","","","","","341100","3600",""
"27204000","1.2283011","","1258.7","","","1.2279599999999997","","","","","341100","3601",""
"28284000","1.2283011","","1260.2","","","1.2280282199999997","","","","","341100","3601",""
"29363000","1.2283011","","1261.3","","","1.2280623299999998","","","","","341100","3601",""
"30443000","1.2283011","","1262.8","","","1.2280964399999996","","","","","341100","3601",""
"31522000","1.2283011","","1263.9","","","1.2281305499999997","","","","","341100","3601",""
"32855000","1.2286422","","1265.4","","","1.2281987699999997","","","","","341100","3602",""
"33934000","1.2283011","","1266.9","","","1.2282328799999997","","","","","341100","3601",""
"35020000","1.2286422","","1268.4","","","1.2283010999999997","","","","","341100","3602",""
"36099000","1.2283011","","1269.5","","","1.2283352099999996","","","","","341100","3601",""
"37179000","1.2283011","","1271.0","","","1.2283693199999997","","","","","341100","3601",""
"38515000","1.2283011","","1272.5","","","1.2283693199999997","","","","","341100","3601",""
"39594000","1.2283011","","1274.0","","","1.2283693199999997","","","","","341100","3601",""
"40672000","1.22796","","1275.2","","","1.2283352099999996","","","","","341100","3600",""
"41751000","1.2283011","","1276.7","","","1.2283352099999996","","","","","341100","3601",""
"42831000","1.2283011","","1278.2","","","1.2283352099999996","","","","","341100","3601",""
"44171000","1.2286422","","1279.7","","","1.2283352099999996","","","","","341100","3602",""
"45255000","1.22796","","1280.8","","","1.2283010999999997","","","","","341100","3600",""
"46335000","1.2283011","","1282.3","","","1.2282669899999996","","","","","341100","3601",""
"47415000","1.2283011","","1283.4","","","1.2282669899999996","","","","","341100","3601",""
"48494000","1.2283011","","1284.9","","","1.2282669899999996","","","","","341100","3601",""
"49830000","1.22796","","1286.4","","","1.2282328799999997","","","","","341100","3600",""
"50909000","1.2283011","","1287.9","","","1.2282328799999997","","","","","341100","3601",""
"51989000","1.22796","","1289.0","","","1.2282328799999997","","","","","341100","3600",""
"53069000","1.2283011","","1290.5","","","1.2282328799999997","","","","","341100","3601",""
"54154000","1.2283011","","1292.0","","","1.2282328799999997","","","","","341100","3601",""
"55487000","1.2283011","","1293.5","","","1.2281987699999997","","","","","341100","3601",""
"56567000","1.22796","","1294.6","","","1.2281987699999997","","","","","341100","3600",""
"57646000","1.2283011","","1296.1","","","1.2281987699999997","","","","","341100","3601",""
"58726000","1.2283011","","1297.6","","","1.2281987699999997","","","","","341100","3601",""
"59806000","1.22796","","1298.7","","","1.2281646599999996","","","","","341100","3600",""
"61141000","1.2283011","","1300.6","","","1.2281987699999997","","","","","341100","3601",""
"62220000","1.2283011","","1301.7","","","1.2281987699999997","","","","","341100","3601",""
"63299000","1.2283011","","1303.2","","","1.2282328799999997","","","","","341100","3601",""
"64384000","1.2283011","","1304.3","","","1.2282328799999997","","","","","341100","3601",""
"65463000","1.2283011","","1305.9","","","1.2282328799999997","","","","","341100","3601",""
"66797000","1.2283011","","1307.3","","","1.2282328799999997","","","","","341100","3601",""
"67877000","1.2283011","","1308.8","","","1.2282669899999996","","","","","341100","3601",""
"68957000","1.2283011","","1310.0","","","1.2282669899999996","","","","","341100","3601",""
"70036000","1.2283011","","1311.5","","","1.2282669899999996","","","","","341100","3601",""
"71115000","1.2369435","","1313.0","","","1.2291653399999998","","","","","343500","3601",""
"72450000","1.2369435","","1314.5","","","1.2300295799999998","","","","","343500","3601",""
"73529000","1.2369435","","1315.6","","","1.23089382","","","","","343500","3601",""
"74613000","1.2369435","","1317.1","","","1.2317580600000002","","","","","343500","3601",""
"75692000","1.2369435","","1318.6","","","1.2326223000000003","","","","","343500","3601",""
"76771000","1.2369435","","1319.7","","","1.2334865400000004","","","","","343500","3601",""
"78107000","1.2369435","","1321.2","","","1.2343507800000004","","","","","343500","3601",""
"79186000","1.2369435","","1322.7","","","1.2352150200000005","","","","","343500","3601",""
"80265000","1.2369435","","1324.2","","","1.2360792600000008","","","","","343500","3601",""
"81345000","1.2369435","","1325.3","","","1.2369435000000009","","","","","343500","3601",""
"82425000","1.2366","","1326.8","","","1.2369091500000007","","","","","343500","3600",""
"83760000","1.2366","","1328.3","","","1.2368748000000005","","","","","343500","3600",""
"84844000","1.2366","","1329.8","","","1.2368404500000003","","","","","343500","3600",""
"85924000","1.2366","","1330.9","","","1.2368061000000004","","","","","343500","3600",""
"87008000","1.2362565","","1332.4","","","1.2367374000000002","","","","","343500","3599",""
"88087000","1.2366","","1333.9","","","1.23670305","","","","","343500","3600",""
"89420000","1.2362565","","1335.4","","","1.2366343499999999","","","","","343500","3599",""
"90500000","1.2362565","","1336.5","","","1.2365656499999997","","","","","343500","3599",""
"91579000","1.2362565","","1338.0","","","1.2364969499999998","","","","","343500","3599",""
"92659000","1.2362565","","1339.2","","","1.2364282499999997","","","","","343500","3599",""
"93739000","1.235913","","1340.7","","","1.2363595499999998","","","","","343500","3598",""
"95079000","1.235913","","1342.2","","","1.2362908499999998","","","","","343500","3598",""
"96158000","1.235913","","1343.7","","","1.23622215","","","","","343500","3598",""
"97238000","1.235913","","1345.2","","","1.23615345","","","","","343500","3598",""
"98317000","1.235913","","1346.3","","","1.2361191","","","","","343500","3598",""
"99397000","1.235913","","1347.8","","","1.2360504","","","","","343500","3598",""
"100732000","1.235913","","1349.3","","","1.2360160500000001","","","","","343500","3598",""
"101811000","1.2362565","","1350.8","","","1.2360160500000001","","","","","343500","3599",""
"102891000","1.235913","","1351.9","","","1.2359817000000002","","","","","343500","3598",""
"103970000","1.235913","","1353.4","","","1.2359473500000002","","","","","343500","3598",""
"105056000","1.235913","","1354.5","","","1.2359473500000002","","","","","343500","3598",""
"106390000","1.2362565","","1356.4","","","1.2359817000000002","","","","","343500","3599",""
"107470000","1.235913","","1357.5","","","1.2359817000000002","","","","","343500","3598",""
"108549000","1.2362565","","1359.0","","","1.2360160500000001","","","","","343500","3599",""
"109627000","1.2362565","","1360.1","","","1.2360504","","","","","343500","3599",""
"110706000","1.235913","","1361.6","","","1.2360504","","","","","343500","3598",""
"112040000","1.235913","","1363.1","","","1.2360504","","","","","343500","3598",""
"113120000","1.2362565","","1364.6","","","1.2360504","","","","","343500","3599",""
"114203000","1.2362565","","1365.7","","","1.23608475","","","","","343500","3599",""
"115283000","1.2362565","","1367.2","","","1.2361191","","","","","343500","3599",""
"116363000","1.2362565","","1368.4","","","1.23615345","","","","","343500","3599",""
"117698000","1.2290585","","1370.2","","","1.23543365","","","","","341500","3599",""
"118778000","1.2290585","","1371.4","","","1.2347482","","","","","341500","3599",""
"119858000","1.2290585","","1372.9","","","1.2340284000000001","","","","","341500","3599",""
"120935000","1.2290585","","1374.0","","","1.2333086000000004","","","","","341500","3599",""
"122015000","1.2290585","","1375.5","","","1.2326231500000004","","","","","341500","3599",""
"123350000","1.2290585","","1377.0","","","1.2319377000000005","","","","","341500","3599",""
"124435000","1.2290585","","1378.5","","","1.2312179000000005","","","","","341500","3599",""
"125514000","1.2290585","","1379.6","","","1.2304981000000006","","","","","341500","3599",""
"126593000","1.2290585","","1381.1","","","1.2297783000000009","","","","","341500","3599",""
"127673000","1.2290585","","1382.6","","","1.229058500000001","","","","","341500","3599",""
"129012000","1.2290585","","1384.1","","","1.229058500000001","","","","","341500","3599",""
"130091000","1.228717","","1385.2","","","1.2290243500000009","","","","","341500","3598",""
"131170000","1.2290585","","1386.7","","","1.2290243500000009","","","","","341500","3599",""
"132250000","1.2290585","","1388.2","","","1.2290243500000009","","","","","341500","3599",""
"133330000","1.2290585","","1389.3","","","1.2290243500000009","","","","","341500","3599",""
"134670000","1.228717","","1390.8","","","1.2289902000000006","","","","","341500","3598",""
"135750000","1.228717","","1392.3","","","1.2289560500000005","","","","","341500","3598",""
"136830000","1.228717","","1393.4","","","1.2289219000000005","","","","","341500","3598",""
"137910000","1.228717","","1394.9","","","1.2288877500000004","","","","","341500","3598",""
"138990000","1.2290585","","1396.4","","","1.2288877500000004","","","","","341500","3599",""
"140324000","1.2290585","","1397.9","","","1.2288877500000004","","","","","341500","3599",""
"141402000","1.228717","","1399.4","","","1.2288877500000004","","","","","341500","3598",""
"142481000","1.2290585","","1400.5","","","1.2288877500000004","","","","","341500","3599",""
"143561000","1.2290585","","1402.1","","","1.2288877500000004","1.2276189","1.2369435","","","341500","3599",""
"144646000","1.228717","","1403.2","","","1.2288536000000003","","","","","341500","3598",""
"145981000","1.2290585","","1405.0","","","1.2288877500000004","","","","","341500","3599",""
"147060000","1.2290585","","1406.2","","","1.2289219000000005","","","","","341500","3599",""
"148140000","1.2290585","","1407.7","","","1.2289560500000005","","","","","341500","3599",""
"149219000","1.2290585","","1408.8","","","1.2289902000000006","","","","","341500","3599",""
