Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","1.5346136","","8592.8","","","1.533846080000018","","","","","426400","3599",""
"1084000","1.53504","","8594.7","","","1.533974000000018","","","","","426400","3600",""
"2161000","1.53504","","8596.2","","","1.5341019200000179","","","","","426400","3600",""
"3240000","1.5346136","","8597.7","","","1.534187200000018","","","","","426400","3599",""
"4573000","1.53504","","8600.0","","","1.5343151200000178","","","","","426400","3600",""
"5652000","1.53504","","8601.5","","","1.5344430400000177","","","","","426400","3600",""
"6730000","1.53504","","8603.0","","","1.5345709600000177","","","","","426400","3600",""
"7807000","1.53504","","8604.9","","","1.5346988800000176","","","","","426400","3600",""
"8885000","1.5346136","","8606.4","","","1.5347841600000176","","","","","426400","3599",""
"10219000","1.53504","","8608.3","","","1.5349120800000176","","","","","426400","3600",""
"11302000","1.5354664","","8610.2","","","1.5349973600000175","","","","","426400","3601",""
"12381000","1.53504","","8611.7","","","1.5349973600000175","","","","","426400","3600",""
"13460000","1.53504","","8613.6","","","1.5349973600000175","","","","","426400","3600",""
"14539000","1.5346136","","8615.1","","","1.5349973600000173","","","","","426400","3599",""
"15878000","1.5346136","","8617.0","","","1.5349547200000173","","","","","426400","3599",""
"16956000","1.53504","","8618.9","","","1.5349547200000173","","","","","426400","3600",""
"18036000","1.5346136","","8620.4","","","1.534912080000017","","","","","426400","3599",""
"19115000","1.53504","","8622.3","","","1.534912080000017","","","","","426400","3600",""
"20193000","1.5346136","","8623.8","","","1.5349120800000169","","","","","426400","3599",""
"21532000","1.5346136","","8625.7","","","1.534869440000017","","","","","426400","3599",""
"22610000","1.5346136","","8627.6","","","1.5347841600000165","","","","","426400","3599",""
"23689000","1.5346136","","8629.1","","","1.5347415200000165","","","","","426400","3599",""
"24767000","1.5346136","","8631.0","","","1.5346988800000163","","","","","426400","3599",""
"25846000","1.530949","","8632.5","","","1.5343324200000166","","","","","425500","3598",""
"27179000","1.530949","","8634.4","","","1.5339659600000164","","","","","425500","3598",""
"28258000","1.5313745","","8636.3","","","1.5335994100000165","","","","","425500","3599",""
"29336000","1.530949","","8637.8","","","1.5332329500000168","","","","","425500","3598",""
"30414000","1.530949","","8639.3","","","1.5328238500000166","","","","","425500","3598",""
"31497000","1.530949","","8641.2","","","1.5324573900000167","","","","","425500","3598",""
"32830000","1.530949","","8643.1","","","1.5320909300000167","","","","","425500","3598",""
"33908000","1.5313745","","8645.0","","","1.5317670200000166","","","","","425500","3599",""
"34987000","1.530949","","8646.5","","","1.5314005600000165","","","","","425500","3598",""
"36066000","1.5313745","","8648.0","","","1.5310766500000164","","","","","425500","3599",""
"37144000","1.5313745","","8649.9","","","1.5311192000000162","","","","","425500","3599",""
"38478000","1.5313745","","8651.8","","","1.531161750000016","","","","","425500","3599",""
"39557000","1.5313745","","8653.7","","","1.5311617500000159","","","","","425500","3599",""
"40635000","1.530949","","8655.2","","","1.531161750000016","","","","","425500","3598",""
"41720000","1.5313745","","8657.1","","","1.531204300000016","","","","","425500","3599",""
"42799000","1.5318","","8658.6","","","1.531289400000016","","","","","425500","3600",""
"44133000","1.5313745","","8660.4","","","1.5313319500000162","","","","","425500","3599",""
"45212000","1.5313745","","8662.3","","","1.531331950000016","","","","","425500","3599",""
"46290000","1.5318","","8663.8","","","1.531417050000016","","","","","425500","3600",""
"47370000","1.5313745","","8665.4","","","1.5314170500000157","","","","","425500","3599",""
"48448000","1.5313745","","8667.2","","","1.5314170500000157","","","","","425500","3599",""
"49782000","1.5313745","","8669.1","","","1.5314170500000157","","","","","425500","3599",""
"50867000","1.5313745","","8670.6","","","1.5314170500000157","","","","","425500","3599",""
"51946000","1.5313745","","8672.5","","","1.5314596000000158","","","","","425500","3599",""
