Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","1.0220585","","1019.8","","","","","","","","284300","3595",""
"1078000","1.0220585","","1020.9","","","","","","","","284300","3595",""
"2155000","1.0217742","","1022.1","","","","","","","","284300","3594",""
"3233000","1.0220585","","1023.2","","","","","","","","284300","3595",""
"4567000","1.0217742","","1024.3","","","","","","","","284300","3594",""
"5646000","1.0220585","","1025.4","","","","","","","","284300","3595",""
"6724000","1.0220585","","1026.5","","","","","","","","284300","3595",""
"7803000","1.0220585","","1027.6","","","","","","","","284300","3595",""
"8888000","1.0220585","","1028.7","","","","","","","","284300","3595",""
"10223000","1.0223428","","1030.2","","","1.02203007","","","","","284300","3596",""
"11307000","1.0220585","","1031.3","","","1.02203007","","","","","284300","3595",""
"12386000","1.0223428","","1032.4","","","1.0220585000000002","","","","","284300","3596",""
"13464000","1.0220585","","1033.5","","","1.0220869300000002","","","","","284300","3595",""
"14542000","1.0220585","","1034.7","","","1.0220869300000002","","","","","284300","3595",""
"15876000","1.0217742","","1035.8","","","1.0220869300000002","","","","","284300","3594",""
"16954000","1.0217742","","1036.9","","","1.0220585000000002","","","","","284300","3594",""
"18033000","1.0214899","","1038.0","","","1.0220016400000003","","","","","284300","3593",""
"19117000","1.0214899","","1039.1","","","1.0219447800000003","","","","","284300","3593",""
"20196000","1.0214899","","1040.2","","","1.0218879200000004","","","","","284300","3593",""
"21528000","1.0214899","","1041.7","","","1.0218026300000003","","","","","284300","3593",""
"22607000","1.0214899","","1042.8","","","1.0217457700000003","","","","","284300","3593",""
"23686000","1.0214899","","1043.9","","","1.0216604800000004","","","","","284300","3593",""
"24766000","1.0217742","","1045.0","","","1.0216320500000005","","","","","284300","3594",""
"25844000","1.0217742","","1046.1","","","1.0216036200000003","","","","","284300","3594",""
"27179000","1.0217742","","1047.6","","","1.0216036200000003","","","","","284300","3594",""
"28264000","1.0217742","","1048.4","","","1.0216036200000003","","","","","284300","3594",""
"29343000","1.0217742","","1049.9","","","1.0216320500000002","","","","","284300","3594",""
"30422000","1.0217742","","1051.0","","","1.02166048","","","","","284300","3594",""
"31500000","1.0220585","","1052.1","","","1.02171734","","","","","284300","3595",""
"32834000","1.0220585","","1053.2","","","1.0217741999999999","","","","","284300","3595",""
"33913000","1.0220585","","1054.3","","","1.0218310599999998","","","","","284300","3595",""
"34992000","1.0220585","","1055.4","","","1.0218879199999997","","","","","284300","3595",""
"36071000","1.0223428","","1056.5","","","1.0219447799999999","","","","","284300","3596",""
"37150000","1.0223428","","1057.6","","","1.02200164","","","","","284300","3596",""
"38490000","1.0223428","","1059.1","","","1.0220585000000002","","","","","284300","3596",""
"39569000","1.0226271","","1060.2","","","1.02214379","","","","","284300","3597",""
"40647000","1.0223428","","1061.4","","","1.0222006500000003","","","","","284300","3596",""
"41725000","1.0223428","","1062.5","","","1.0222575100000004","","","","","284300","3596",""
"42805000","1.0223428","","1063.6","","","1.0222859400000004","","","","","284300","3596",""
"44139000","1.0223428","","1064.7","","","1.0223143700000006","","","","","284300","3596",""
"45218000","1.0223428","","1065.8","","","1.0223428000000006","","","","","284300","3596",""
"46297000","1.0223428","","1066.9","","","1.0223712300000005","","","","","284300","3596",""
"47375000","1.0226271","","1068.0","","","1.0223996600000005","","","","","284300","3597",""
"48460000","1.0226271","","1069.1","","","1.0224280900000005","","","","","284300","3597",""
"49794000","1.0226271","","1070.6","","","1.0224565200000002","","","","","284300","3597",""
"50873000","1.0226271","","1071.7","","","1.0224565200000002","","","","","284300","3597",""
"51952000","1.0223428","","1072.8","","","1.0224565200000002","","","","","284300","3596",""
"53036000","1.0226271","","1074.0","","","1.0224849500000002","","","","","284300","3597",""
"54115000","1.0226271","","1075.1","","","1.02251338","","","","","284300","3597",""
"55448000","1.0223428","","1076.2","","","1.02251338","","","","","284300","3596",""
"56527000","1.0151508","","1077.3","","","1.02179418","","","","","282300","3596",""
"57606000","1.0151508","","1078.4","","","1.02107498","","","","","282300","3596",""
"58690000","1.0151508","","1079.5","","","1.02032735","","","","","282300","3596",""
"59770000","1.0151508","","1080.6","","","1.0195797200000003","","","","","282300","3596",""
"61104000","1.0151508","","1082.1","","","1.0188320900000005","","","","","282300","3596",""
"62182000","1.0151508","","1083.2","","","1.0180844600000005","","","","","282300","3596",""
"63262000","1.0154331","","1084.3","","","1.0173934900000006","","","","","282300","3597",""
"64340000","1.0154331","","1085.5","","","1.0166740900000006","","","","","282300","3597",""
"65419000","1.0154331","","1086.6","","","1.0159546900000007","","","","","282300","3597",""
"66753000","1.0154331","","1088.1","","","1.0152637200000008","","","","","282300","3597",""
"67832000","1.0154331","","1089.2","","","1.0152919500000006","","","","","282300","3597",""
"68916000","1.0157154","","1090.3","","","1.0153484100000005","","","","","282300","3598",""
"69995000","1.0157154","","1091.4","","","1.0154048700000005","","","","","282300","3598",""
"71074000","1.0157154","","1092.5","","","1.0154613300000004","","","","","282300","3598",""
"72408000","1.0157154","","1093.6","","","1.01551779","","","","","282300","3598",""
"73487000","1.0159977","","1094.7","","","1.01560248","","","","","282300","3599",""
"74566000","1.0159977","","1095.8","","","1.0156589400000002","","","","","282300","3599",""
"75645000","1.0159977","","1096.9","","","1.0157154000000002","","","","","282300","3599",""
"76723000","1.01628","","1098.1","","","1.0158000900000002","","","","","282300","3600",""
"78058000","1.01628","","1099.5","","","1.01588478","","","","","282300","3600",""
"79142000","1.0165623","","1100.7","","","1.0159977000000002","","","","","282300","3601",""
"80221000","1.01628","","1101.8","","","1.0160541600000002","","","","","282300","3600",""
"81300000","1.01628","","1102.9","","","1.0161106200000003","","","","","282300","3600",""
"82379000","1.01628","","1104.0","","","1.0161670800000002","","","","","282300","3600",""
"83713000","1.0159977","","1105.1","","","1.0161953100000003","","","","","282300","3599",""
"84792000","1.0159977","","1106.2","","","1.0161953100000003","","","","","282300","3599",""
"85871000","1.0159977","","1107.3","","","1.0161953100000003","","","","","282300","3599",""
"86949000","1.0157154","","1108.4","","","1.0161670800000002","","","","","282300","3598",""
"88028000","1.0157154","","1109.6","","","1.0161106200000003","","","","","282300","3598",""
"89367000","1.0157154","","1111.0","","","1.0160541600000002","","","","","282300","3598",""
"90445000","1.0157154","","1112.2","","","1.0159694700000002","","","","","282300","3598",""
"91523000","1.0157154","","1113.3","","","1.01591301","","","","","282300","3598",""
"92603000","1.0157154","","1114.4","","","1.01585655","","","","","282300","3598",""
"93681000","1.0159977","","1115.5","","","1.01582832","","","","","282300","3599",""
"95020000","1.0154331","","1116.6","","","1.0157718599999999","","","","","282300","3597",""
"96099000","1.0154331","","1117.7","","","1.0157154","","","","","282300","3597",""
"97177000","1.0154331","","1118.8","","","1.0156589399999998","","","","","282300","3597",""
"98262000","1.0154331","","1119.9","","","1.0156307099999997","","","","","282300","3597",""
"99341000","1.0154331","","1121.4","","","1.0156024799999999","","","","","282300","3597",""
"100675000","1.0154331","","1122.5","","","1.01557425","","","","","282300","3597",""
"101753000","1.0154331","","1123.6","","","1.0155460200000002","","","","","282300","3597",""
"102831000","1.0157154","","1124.8","","","1.0155460200000002","","","","","282300","3598",""
"103910000","1.0154331","","1125.9","","","1.0155177900000003","","","","","282300","3597",""
"104989000","1.0157154","","1127.0","","","1.0154895600000002","","","","","282300","3598",""
"106324000","1.0154331","","1128.5","","","1.0154895600000002","","","","","282300","3597",""
"107402000","1.0154331","","1129.6","","","1.0154895600000002","","","","","282300","3597",""
"108485000","1.0154331","","1130.7","","","1.0154895600000002","","","","","282300","3597",""
"109564000","1.0154331","","1131.8","","","1.0154895600000002","","","","","282300","3597",""
"110643000","1.0154331","","1132.9","","","1.0154895600000002","","","","","282300","3597",""
"111978000","1.0222674","","1134.0","","","1.0161729900000005","","","","","284200","3597",""
"113056000","1.0222674","","1135.1","","","1.0168564200000005","","","","","284200","3597",""
"114134000","1.0222674","","1136.3","","","1.0175116200000007","","","","","284200","3597",""
"115213000","1.0222674","","1137.4","","","1.0181950500000005","","","","","284200","3597",""
"116292000","1.0222674","","1138.5","","","1.0188502500000007","","","","","284200","3597",""
"117627000","1.0222674","","1140.0","","","1.0195336800000008","","","","","284200","3597",""
"118712000","1.0222674","","1141.1","","","1.0202171100000008","","","","","284200","3597",""
"119791000","1.0225516","","1142.2","","","1.0209289600000009","","","","","284200","3598",""
"120870000","1.0222674","","1143.3","","","1.021612390000001","","","","","284200","3597",""
"121949000","1.0225516","","1144.4","","","1.022324240000001","","","","","284200","3598",""
"123283000","1.0222674","","1145.9","","","1.022324240000001","","","","","284200","3597",""
"124361000","1.0222674","","1147.0","","","1.022324240000001","","","","","284200","3597",""
"125440000","1.0222674","","1148.1","","","1.022324240000001","","","","","284200","3597",""
"126518000","1.0222674","","1149.2","","","1.022324240000001","","","","","284200","3597",""
"127597000","1.0219832","","1150.4","","","1.022295820000001","","","","","284200","3596",""
"128937000","1.0219832","","1151.5","","","1.022267400000001","","","","","284200","3596",""
"130016000","1.0219832","","1152.6","","","1.0222389800000007","","","","","284200","3596",""
"131095000","1.0219832","","1153.7","","","1.0221821400000006","","","","","284200","3596",""
"132173000","1.0219832","","1154.8","","","1.0221537200000006","","","","","284200","3596",""
"133252000","1.0219832","","1155.9","","","1.0220968800000005","","","","","284200","3596",""
"134586000","1.0219832","","1157.4","","","1.0220684600000003","","","","","284200","3596",""
"135665000","1.0219832","","1158.5","","","1.0220400400000003","","","","","284200","3596",""
"136748000","1.0219832","","1159.6","","","1.0220116200000002","","","","","284200","3596",""
"137827000","1.0219832","","1160.7","","","1.0219832","","","","","284200","3596",""
"138913000","1.0219832","","1161.9","","","1.0219832","","","","","284200","3596",""
"140247000","1.0219832","","1163.0","","","1.0219832","","","","","284200","3596",""
"141325000","1.0219832","","1164.1","","","1.0219832","","","","","284200","3596",""
"142404000","1.0219832","","1165.2","","","1.0219832","","","","","284200","3596",""
"143482000","1.0219832","","1166.3","","","1.0219832","1.0151508","1.0226271","","","284200","3596",""
"144560000","1.0219832","","1167.4","","","1.0219832","","","","","284200","3596",""
"145894000","1.0219832","","1168.9","","","1.0219832","","","","","284200","3596",""
"146973000","1.0219832","","1170.0","","","1.0219832","","","","","284200","3596",""
"148052000","1.0219832","","1171.1","","","1.0219832","","","","","284200","3596",""
"149137000","1.0219832","","1172.2","","","1.0219832","","","","","284200","3596",""
"150216000","1.0219832","","1173.3","","","1.0219832","","","","","284200","3596",""
"151551000","1.0219832","","1174.4","","","1.0219832","","","","","284200","3596",""
"152629000","1.0219832","","1175.6","","","1.0219832","","","","","284200","3596",""
"153708000","1.0219832","","1176.7","","","1.0219832","","","","","284200","3596",""
"154788000","1.0222674","","1177.8","","","1.0220116200000002","","","","","284200","3597",""
"155866000","1.021699","","1178.9","","","1.0219832000000002","","","","","284200","3595",""
"157200000","1.021699","","1180.4","","","1.0219547800000002","","","","","284200","3595",""
"158284000","1.0219832","","1181.5","","","1.0219547800000002","","","","","284200","3596",""
"159363000","1.0219832","","1182.6","","","1.0219547800000002","","","","","284200","3596",""
"160442000","1.0219832","","1183.7","","","1.0219547800000002","","","","","284200","3596",""
"161522000","1.0219832","","1184.8","","","1.0219547800000002","","","","","284200","3596",""
"162856000","1.0219832","","1186.3","","","1.0219547800000002","","","","","284200","3596",""
"163934000","1.0219832","","1187.4","","","1.0219547800000002","","","","","284200","3596",""
"165012000","1.0219832","","1188.6","","","1.0219547800000002","","","","","284200","3596",""
"166090000","1.0219832","","1189.7","","","1.0219263600000001","","","","","284200","3596",""
"167169000","1.0273772","","1190.8","","","1.0224941800000003","","","","","285700","3596",""
"168509000","1.0273772","","1191.9","","","1.0230620000000001","","","","","285700","3596",""
"169588000","1.0273772","","1193.0","","","1.0236014000000002","","","","","285700","3596",""
"170667000","1.0273772","","1194.1","","","1.0241408000000003","","","","","285700","3596",""
"171746000","1.0273772","","1195.2","","","1.0246802000000004","","","","","285700","3596",""
"172824000","1.0273772","","1196.3","","","1.0252196000000005","","","","","285700","3596",""
"174159000","1.0273772","","1197.8","","","1.0257590000000005","","","","","285700","3596",""
"175238000","1.0276629","","1198.9","","","1.0263269700000006","","","","","285700","3597",""
"176316000","1.0273772","","1200.0","","","1.0268663700000007","","","","","285700","3596",""
"177395000","1.0273772","","1201.2","","","1.0274057700000008","","","","","285700","3596",""
"178522000","1.0273772","","1202.3","","","1.0274057700000008","","","","","285700","3596",""
"179856000","1.0273772","","1203.8","","","1.0274057700000008","","","","","285700","3596",""
"180935000","1.0273772","","1204.9","","","1.0274057700000008","","","","","285700","3596",""
"182013000","1.0273772","","1206.0","","","1.0274057700000008","","","","","285700","3596",""
"183091000","1.0273772","","1207.1","","","1.0274057700000008","","","","","285700","3596",""
"184170000","1.0273772","","1208.2","","","1.0274057700000008","","","","","285700","3596",""
