Time:ulong,Power:float,Reference:float,Energy:float,EnergyRef:float,EnergyAllowance:float,PowerV:float,Power_lo:float,Power_hi:float,Current_lo:float,Current_hi:float,Current:uinteger,Voltage:uinteger,DSR:ulong
"0","1.1362043","","1110.5","","","","","","","","315700","3599",""
"1339000","1.1358886","","1112.0","","","","","","","","315700","3598",""
"2418000","1.1362043","","1113.5","","","","","","","","315700","3599",""
"3497000","1.1358886","","1114.6","","","","","","","","315700","3598",""
"4576000","1.1358886","","1115.7","","","","","","","","315700","3598",""
"5655000","1.1362043","","1117.2","","","","","","","","315700","3599",""
"6989000","1.1358886","","1118.3","","","","","","","","315700","3598",""
"8068000","1.1362043","","1119.8","","","","","","","","315700","3599",""
"9147000","1.1358886","","1120.9","","","","","","","","315700","3598",""
"10225000","1.1362043","","1122.1","","","1.1360464499999998","","","","","315700","3599",""
"11308000","1.1362043","","1123.6","","","1.1360464499999998","","","","","315700","3599",""
"12642000","1.1362043","","1125.1","","","1.1360780199999998","","","","","315700","3599",""
"13721000","1.1362043","","1126.2","","","1.1360780199999998","","","","","315700","3599",""
"14800000","1.1362043","","1127.3","","","1.1361095899999998","","","","","315700","3599",""
"15878000","1.1362043","","1128.8","","","1.1361411599999998","","","","","315700","3599",""
"16957000","1.1362043","","1129.9","","","1.1361411599999998","","","","","315700","3599",""
"18290000","1.13652","","1131.4","","","1.1362042999999997","","","","","315700","3600",""
"19368000","1.1362043","","1132.5","","","1.1362042999999997","","","","","315700","3599",""
"20447000","1.1362043","","1133.6","","","1.1362358699999997","","","","","315700","3599",""
"21531000","1.13652","","1135.1","","","1.13626744","","","","","315700","3600",""
"22609000","1.1362043","","1136.2","","","1.13626744","","","","","315700","3599",""
"23944000","1.13652","","1137.7","","","1.13629901","","","","","315700","3600",""
"25023000","1.1362043","","1138.8","","","1.13629901","","","","","315700","3599",""
"26101000","1.13652","","1140.3","","","1.1363305800000003","","","","","315700","3600",""
"27183000","1.13652","","1141.5","","","1.1363621500000005","","","","","315700","3600",""
"28262000","1.1362043","","1142.6","","","1.1363621500000005","","","","","315700","3599",""
"29595000","1.1362043","","1144.1","","","1.1363305800000003","","","","","315700","3599",""
"30674000","1.1362043","","1145.2","","","1.1363305800000003","","","","","315700","3599",""
"31758000","1.1362043","","1146.7","","","1.1363305800000003","","","","","315700","3599",""
"32836000","1.1362043","","1147.8","","","1.13629901","","","","","315700","3599",""
"33914000","1.1362043","","1148.9","","","1.13629901","","","","","315700","3599",""
"35249000","1.127973","","1150.4","","","1.13544431","","","","","313500","3598",""
"36327000","1.1282865","","1151.9","","","1.13465253","","","","","313500","3599",""
"37405000","1.1282865","","1153.0","","","1.13382918","","","","","313500","3599",""
"38484000","1.1282865","","1154.1","","","1.13300583","","","","","313500","3599",""
"39562000","1.1286","","1155.6","","","1.1322454000000002","","","","","313500","3600",""
"40896000","1.1282865","","1157.1","","","1.1314536200000003","","","","","313500","3599",""
"41980000","1.1286","","1158.2","","","1.1306931900000003","","","","","313500","3600",""
"43058000","1.1282865","","1159.3","","","1.1299014100000004","","","","","313500","3599",""
"44137000","1.1282865","","1160.5","","","1.1291096300000005","","","","","313500","3599",""
"45215000","1.1282865","","1162.0","","","1.1283178500000006","","","","","313500","3599",""
"46550000","1.1286","","1163.5","","","1.1283805500000006","","","","","313500","3600",""
"47629000","1.1286","","1164.6","","","1.1284119000000008","","","","","313500","3600",""
"48706000","1.1282865","","1165.7","","","1.1284119000000008","","","","","313500","3599",""
