Time:ulong,Current:uinteger,Voltage:uinteger
"96084000","749100","3275"
"97418000","749100","3275"
"98502000","749100","3275"
"99581000","749100","3276"
"100660000","749100","3276"
"101739000","749100","3276"
"103074000","749100","3276"
"104152000","749100","3276"
"105230000","749100","3276"
"106310000","749100","3276"
"107389000","749100","3276"
"108728000","749100","3276"
"109806000","749100","3276"
"110886000","749100","3276"
"111964000","749100","3276"
"113042000","749100","3276"
"114377000","749100","3276"
"115456000","749100","3276"
"116535000","751000","3276"
"117613000","751000","3276"
"118697000","751000","3276"
"120031000","751000","3276"
"121110000","751000","3276"
"122189000","751000","3276"
"123268000","751000","3276"
"124346000","751000","3276"
"125680000","751000","3276"
"126759000","751000","3276"
"127837000","751000","3276"
"128921000","751000","3276"
"129998000","751000","3276"
"131332000","751000","3276"
"132411000","751000","3276"
"133490000","751000","3276"
"134573000","751000","3276"
"135652000","751000","3276"
"136986000","750900","3276"
"138071000","750900","3276"
"139149000","750900","3275"
"140228000","750900","3275"
"141307000","750900","3275"
"142641000","750900","3275"
"143719000","750900","3275"
"144798000","750900","3275"
"145876000","750900","3275"
"146955000","750900","3275"
"148294000","750900","3275"
"149373000","750900","3275"
"150452000","750900","3275"
"151531000","750900","3275"
"152610000","750900","3275"
"153943000","750900","3275"
"155022000","750900","3275"
"156101000","750900","3275"
"157179000","749300","3275"
"158263000","749300","3275"
"159597000","749300","3275"
"160676000","749300","3275"
"161755000","749300","3275"
"162834000","749300","3275"
"163912000","749300","3275"
"165246000","749300","3275"
"166325000","749300","3275"
"167404000","749300","3275"
"168487000","749300","3275"
"169566000","749300","3275"
"170900000","749300","3275"
"171979000","749300","3275"
"173058000","749300","3275"
"174137000","749300","3275"
"175214000","749300","3275"
"176553000","749300","3275"
"177631000","745200","3275"
"178715000","745200","3275"
"179794000","745200","3275"
"180873000","745200","3276"
"182207000","745200","3276"
"183286000","745200","3276"
"184365000","745200","3276"
"185443000","745200","3276"
"186521000","745200","3276"
"187854000","745200","3276"
"188939000","745200","3276"
"190017000","745200","3276"
"191095000","745200","3276"
"192174000","745200","3276"
"193508000","745200","3276"
"194588000","745200","3276"
"195666000","745200","3276"
"196745000","745200","3276"
"197824000","749200","3276"
"199164000","749200","3276"
"200242000","749200","3276"
"201321000","749200","3276"
"202398000","749200","3276"
"203478000","749200","3276"
"204811000","749200","3276"
"205890000","749200","3276"
"206969000","749200","3276"
"208053000","749200","3276"
"209131000","749200","3276"
"210464000","749200","3276"
"211543000","749200","3276"
"212622000","749200","3275"
"213700000","749200","3275"
"214779000","749200","3275"
"216113000","749200","3275"
"217192000","749200","3275"
"218281000","750800","3275"
"219360000","750800","3275"
"220439000","750800","3275"
"221773000","750800","3275"
"222851000","750800","3275"
"223930000","750800","3275"
"225008000","750800","3276"
"226087000","750800","3276"
"227421000","750800","3275"
"228506000","750800","3275"
"229584000","750800","3276"
"230663000","750800","3276"
"231741000","750800","3276"
"233076000","750800","3276"
"234154000","750800","3276"
"235233000","750800","3276"
"236311000","750800","3276"
"237390000","750800","3276"
"238730000","745300","3276"
"239809000","745300","3276"
"240887000","745300","3276"
"241966000","745300","3276"
"243044000","745300","3276"
"244379000","745300","3276"
"245456000","745300","3276"
"246535000","745300","3276"
"247614000","745300","3276"
"248698000","745300","3276"
"250032000","745300","3276"
"251110000","745300","3276"
"252189000","745300","3276"
"253268000","745300","3276"
"254345000","745300","3276"
"255679000","745300","3276"
"256758000","745300","3276"
"257837000","745300","3276"
"258921000","749300","3276"
"260004000","749300","3276"
"261337000","749300","3276"
"262416000","749300","3276"
"263494000","749300","3276"
"264573000","749300","3276"
"265652000","749300","3276"
"266985000","749300","3276"
"268070000","749300","3276"
"269149000","749300","3276"
"270226000","749300","3276"
"271305000","749300","3276"
"272639000","749300","3276"
"273718000","749300","3276"
"274796000","749300","3276"
"275875000","749300","3276"
"276953000","749300","3276"
"278292000","749300","3276"
"279370000","751000","3276"
"280449000","751000","3276"
"281528000","751000","3276"
"282606000","751000","3276"
"283940000","751000","3276"
"285019000","751000","3276"
"286097000","751000","3276"
"287176000","751000","3276"
"288260000","751000","3276"
"289594000","751000","3276"
"290672000","751000","3276"
"291751000","751000","3276"
"292830000","751000","3276"
"293908000","751000","3276"
"295243000","751000","3276"
"296322000","751000","3276"
"297400000","751000","3276"
"298484000","751000","3276"
"299562000","749300","3276"
"300896000","749300","3276"
"301979000","749300","3276"
"303058000","749300","3276"
"304135000","749300","3276"
"305214000","749300","3275"
"306548000","749300","3275"
"307626000","749300","3275"
"308710000","749300","3275"
"309788000","749300","3275"
"310866000","749300","3275"
"312201000","749300","3275"
"313280000","749300","3275"
"314358000","749300","3275"
"315437000","749300","3275"
"316516000","749300","3275"
"317849000","749300","3275"
"318934000","749300","3276"
"320012000","745300","3276"
"321091000","745300","3276"
"322169000","745300","3276"
"323502000","745300","3276"
"324580000","745300","3276"
"325659000","745300","3276"
"326738000","745300","3276"
"327816000","745300","3276"
"329156000","745300","3276"
"330234000","745300","3277"
"331312000","745300","3277"
"332392000","745300","3276"
"333470000","745300","3276"
"334803000","745300","3276"
"335881000","745300","3276"
"336960000","745300","3276"
"338043000","745300","3276"
"339122000","745300","3276"
"340457000","745500","3276"
"341536000","745500","3276"
"342615000","745500","3276"
"343693000","745500","3276"
"344777000","745500","3276"
"346111000","745500","3276"
"347190000","745500","3276"
"348274000","745500","3276"
"349353000","745500","3276"
"350432000","745500","3276"
"351766000","745500","3276"
"352845000","745500","3276"
"353922000","745500","3276"
"355001000","745500","3276"
"356080000","745500","3276"
"357414000","745500","3276"
"358498000","745500","3276"
"359577000","745500","3276"
"360656000","749000","3276"
"361735000","749000","3276"
"363069000","749000","3276"
"364148000","749000","3276"
"365227000","749000","3277"
"366306000","749000","3277"
"367385000","749000","3276"
"368724000","749000","3276"
"369803000","749000","3277"
"370882000","749000","3276"
"371960000","749000","3276"
"373039000","749000","3276"
"374374000","749000","3276"
"375453000","749000","3276"
"376532000","749000","3276"
"377610000","749000","3276"
"378695000","749000","3276"
"380028000","749000","3276"
"381106000","745300","3276"
"382185000","745300","3276"
"383264000","745300","3276"
"384342000","745300","3276"
"385735000","745300","3276"
"386813000","745300","3276"
"387892000","745300","3276"
"388976000","745300","3276"
"390054000","745300","3276"
"391388000","745300","3276"
"392466000","745300","3276"
"393545000","745300","3276"
"394624000","745300","3276"
"395703000","745300","3276"
"397037000","745300","3276"
"398121000","745300","3276"
"399199000","745300","3276"
"400278000","745300","3276"
"401356000","752800","3276"
"402690000","752800","3276"
"403769000","752800","3276"
"404847000","752800","3276"
"405926000","752800","3276"
"407005000","752800","3276"
"408345000","752800","3276"
"409424000","752800","3276"
"410502000","752800","3276"
"411581000","752800","3276"
"412660000","752800","3276"
"413994000","752800","3276"
"415073000","752800","3276"
"416151000","752800","3276"
"417229000","752800","3276"
"418313000","752800","3276"
"419647000","752800","3276"
"420726000","752800","3276"
"421804000","745400","3276"
"422882000","745400","3276"
"423960000","745400","3276"
"425294000","745400","3276"
"426374000","745400","3276"
"427452000","745400","3276"
"428541000","745400","3276"
"429620000","745400","3276"
"430953000","745400","3276"
"432031000","745400","3276"
"433110000","745400","3276"
"434190000","745400","3276"
"435269000","745400","3276"
"436603000","745400","3276"
"437682000","745400","3276"
"438766000","745400","3276"
"439844000","745400","3276"
"440923000","745400","3276"
"442257000","750900","3276"
"443336000","750900","3276"
"444414000","750900","3276"
"445493000","750900","3276"
"446571000","750900","3276"
"447904000","750900","3276"
"448989000","750900","3276"
"450068000","750900","3276"
"451146000","750900","3276"
"452224000","750900","3276"
"453558000","750900","3276"
"454637000","750900","3276"
"455714000","750900","3276"
"456793000","750900","3276"
"457871000","750900","3276"
"459210000","750900","3276"
"460289000","750900","3276"
"461367000","750900","3276"
"462445000","749400","3276"
"463524000","749400","3276"
"464857000","749400","3276"
"465936000","749400","3276"
"467015000","749400","3275"
"468100000","749400","3275"
"469178000","749400","3276"
"470517000","749400","3275"
"471596000","749400","3275"
"472675000","749400","3276"
"473753000","749400","3276"
"474831000","749400","3276"
"476165000","749400","3276"
"477243000","749400","3276"
"478326000","749400","3276"
"479405000","749400","3276"
"480483000","749400","3276"
"481817000","749400","3276"
"482895000","745300","3276"
"483974000","745300","3276"
"485053000","745300","3276"
"486132000","745300","3275"
"487465000","745300","3275"
"488549000","745300","3275"
"489627000","745300","3275"
"490706000","745300","3275"
"491783000","745300","3275"
"493118000","745300","3275"
"494196000","745300","3275"
"495275000","745300","3275"
"496354000","745300","3275"
"497432000","745300","3275"
"498772000","745300","3275"
"499852000","745300","3275"
"500930000","745300","3275"
"502009000","745300","3275"
"503087000","749300","3275"
"504421000","749300","3275"
"505500000","749300","3275"
"506578000","749300","3275"
"507657000","749300","3275"
"508741000","749300","3276"
"510075000","749300","3276"
"511154000","749300","3276"
"512237000","749300","3276"
"513316000","749300","3276"
"514394000","749300","3276"
"515728000","749300","3276"
"516806000","749300","3275"
"517885000","749300","3275"
"518969000","749300","3275"
"520048000","749300","3275"
"521382000","749300","3275"
"522461000","749300","3275"
"523538000","745300","3275"
"524617000","745300","3275"
"525696000","745300","3275"
"527030000","745300","3275"
"528114000","745300","3275"
"529193000","745300","3275"
"530271000","745300","3275"
"531350000","745300","3275"
"532685000","745300","3276"
"533764000","745300","3276"
"534842000","745300","3276"
"535920000","745300","3276"
"536999000","745300","3276"
"538338000","745300","3276"
"539417000","745300","3276"
"540496000","745300","3276"
"541575000","745300","3276"
"542654000","745300","3276"
"543987000","751000","3276"
"545066000","751000","3276"
"546144000","751000","3276"
"547223000","751000","3276"
"548308000","751000","3275"
"549641000","751000","3275"
"550720000","751000","3276"
"551799000","751000","3275"
"552877000","751000","3275"
"553960000","751000","3275"
"555294000","751000","3275"
"556374000","751000","3275"
"557451000","751000","3275"
"558535000","751000","3275"
"559614000","751000","3275"
"560948000","751000","3275"
"562027000","751000","3275"
"563106000","751000","3275"
"564185000","749100","3275"
"565263000","749100","3275"
"566596000","749100","3275"
"567674000","749100","3275"
"568758000","749100","3275"
"569837000","749100","3276"
"570916000","749100","3275"
"572249000","749100","3276"
"573328000","749100","3276"
"574407000","749100","3276"
"575486000","749100","3276"
"576564000","749100","3276"
"577897000","749100","3276"
"578982000","749100","3276"
"580061000","749100","3275"
"581140000","749100","3275"
"582217000","749100","3275"
"583552000","749100","3275"
"584630000","745500","3275"
"585709000","745500","3275"
"586788000","745500","3275"
"587865000","745500","3275"
"589205000","745500","3275"
"590284000","745500","3275"
"591362000","745500","3275"
"592440000","745500","3275"
"593519000","745500","3275"
"594854000","745500","3275"
"595936000","745500","3275"
"597015000","745500","3275"
"598099000","745500","3275"
"599178000","745500","3275"
"600512000","745500","3275"
"601591000","745500","3275"
"602669000","745500","3275"
"603748000","745500","3275"
"604825000","749200","3275"
"606159000","749200","3275"
"607237000","749200","3275"
"608321000","749200","3275"
"609400000","749200","3275"
"610479000","749200","3275"
"611813000","749200","3275"
"612892000","749200","3275"
"613970000","749200","3275"
"615049000","749200","3275"
"616128000","749200","3275"
"617463000","749200","3275"
"618546000","749200","3275"
"619625000","749200","3275"
"620703000","749200","3275"
"621782000","749200","3275"
"623117000","749200","3275"
"624195000","749200","3275"
"625274000","751000","3275"
"626352000","751000","3275"
"627431000","751000","3275"
"628770000","751000","3275"
"629848000","751000","3275"
"630927000","751000","3275"
"632006000","751000","3275"
"633085000","751000","3275"
"634418000","751000","3275"
"635497000","751000","3275"
"636575000","751000","3275"
"637659000","751000","3275"
"638743000","751000","3275"
"640077000","751000","3275"
"641156000","751000","3275"
"642235000","751000","3275"
"643313000","751000","3275"
"644391000","751000","3275"
"645725000","745300","3275"
"646804000","745300","3275"
"647883000","745300","3275"
"648967000","745300","3275"
"650046000","745300","3275"
"651379000","745300","3275"
"652458000","745300","3275"
"653536000","745300","3275"
"654615000","745300","3275"
"655694000","745300","3275"
"657028000","745300","3275"
"658112000","745300","3275"
"659191000","745300","3275"
"660270000","745300","3275"
"661349000","745300","3275"
"662683000","745300","3275"
"663760000","745300","3275"
"664840000","745300","3275"
"665918000","749200","3275"
"666997000","749200","3275"
"668336000","749200","3275"
"669415000","749200","3275"
"670493000","749200","3276"
"671572000","749200","3275"
"672651000","749200","3275"
"673985000","749200","3276"
"675063000","749200","3276"
"676143000","749200","3276"
"677221000","749200","3276"
"678306000","749200","3275"
"679644000","749200","3275"
"680722000","749200","3275"
"681800000","749200","3275"
"682878000","749200","3275"
"683957000","749200","3275"
"685291000","749200","3275"
"686370000","745300","3275"
"687448000","745300","3275"
"688532000","745300","3275"
"689610000","745300","3275"
"690944000","745300","3275"
"692022000","745300","3275"
"693101000","745300","3275"
"694180000","745300","3275"
"695257000","745300","3275"
"696592000","745300","3275"
"697670000","745300","3275"
"698754000","745300","3275"
"699833000","745300","3275"
"700912000","745300","3275"
"702247000","745300","3275"
"703326000","745300","3276"
"704404000","745300","3276"
"705483000","745300","3276"
"706561000","749300","3276"
"707895000","749300","3276"
"708978000","749300","3276"
"710057000","749300","3276"
"711136000","749300","3276"
"712215000","749300","3276"
"713549000","749300","3276"
"714628000","749300","3276"
"715707000","749300","3276"
"716786000","749300","3276"
"717863000","749300","3276"
"719204000","749300","3276"
"720282000","749300","3276"
"721365000","749300","3276"
"722443000","749300","3276"
"723522000","749300","3276"
"724856000","749300","3276"
"725935000","749300","3276"
"727014000","745200","3275"
"728098000","745200","3276"
"729176000","745200","3276"
"730510000","745200","3276"
"731589000","745200","3275"
"732667000","745200","3275"
"733746000","745200","3276"
"734825000","745200","3276"
"736159000","745200","3276"
"737238000","745200","3276"
"738322000","745200","3276"
"739401000","745200","3276"
"740479000","745200","3276"
"741813000","745200","3276"
"742892000","745200","3276"
"743971000","745200","3276"
"745049000","745200","3276"
"746128000","745200","3276"
"747462000","751100","3276"
"748546000","751100","3276"
"749625000","751100","3276"
"750703000","751100","3276"
"751782000","751100","3276"
"753117000","751100","3276"
"754194000","751100","3276"
"755273000","751100","3276"
"756352000","751100","3276"
"757431000","751100","3276"
"758770000","751100","3276"
"759849000","751100","3276"
"760926000","751100","3276"
"762006000","751100","3276"
"763084000","751100","3276"
"764423000","751100","3276"
"765502000","751100","3276"
"766581000","751100","3275"
"767659000","749100","3275"
"768743000","749100","3275"
"770078000","749100","3275"
"771157000","749100","3275"
"772236000","749100","3275"
"773316000","749100","3276"
"774394000","749100","3276"
"775727000","749100","3276"
"776805000","749100","3276"
"777884000","749100","3276"
"778969000","749100","3276"
"780047000","749100","3276"
"781381000","749100","3276"
"782461000","749100","3276"
"783539000","749100","3276"
"784617000","749100","3276"
"785696000","749100","3275"
"787029000","749100","3276"
"788114000","745100","3276"
"789192000","745100","3275"
"790270000","745100","3275"
"791349000","745100","3275"
"792683000","745100","3275"
"793762000","745100","3275"
"794841000","745100","3275"
"795919000","745100","3275"
"796997000","745100","3275"
"798337000","745100","3275"
"799415000","745100","3275"
"800493000","745100","3275"
"801571000","745100","3275"
"802651000","745100","3276"
"803985000","745100","3276"
"805063000","745100","3276"
"806147000","745100","3276"
"807226000","745100","3276"
"808309000","749100","3276"
"809644000","749100","3276"
"810723000","749100","3276"
"811801000","749100","3276"
"812880000","749100","3276"
"813959000","749100","3276"
"815292000","749100","3276"
"816370000","749100","3276"
"817449000","749100","3276"
"818532000","749100","3276"
"819611000","749100","3276"
"820945000","749100","3276"
"822023000","749100","3276"
"823102000","749100","3276"
"824180000","749100","3276"
"825259000","749100","3276"
"826594000","749100","3276"
"827673000","749100","3276"
"828756000","745400","3276"
"829835000","745400","3276"
"830914000","745400","3276"
"832249000","745400","3276"
"833327000","745400","3275"
"834406000","745400","3276"
"835484000","745400","3276"
"836562000","745400","3276"
"837896000","745400","3276"
"838981000","745400","3276"
"840061000","745400","3276"
"841139000","745400","3276"
"842217000","745400","3276"
"843550000","745400","3276"
"844629000","745400","3276"
"845709000","745400","3276"
"846787000","745400","3276"
"847870000","745400","3276"
"849209000","745200","3276"
"850288000","745200","3276"
"851367000","745200","3276"
"852445000","745200","3276"
"853524000","745200","3276"
"854858000","745200","3276"
"855936000","745200","3276"
"857015000","745200","3276"
"858098000","745200","3276"
"859177000","745200","3276"
"860510000","745200","3276"
"861589000","745200","3276"
"862668000","745200","3275"
"863747000","745200","3275"
"864826000","745200","3275"
"866160000","745200","3276"
"867238000","745200","3276"
"868322000","745200","3275"
"869401000","749300","3275"
"870480000","749300","3275"
"871813000","749300","3275"
"872893000","749300","3275"
"873970000","749300","3275"
"875049000","749300","3275"
"876128000","749300","3275"
"877462000","749300","3275"
"878546000","749300","3276"
"879625000","749300","3276"
"880704000","749300","3276"
"881783000","749300","3276"
"883117000","749300","3276"
"884196000","749300","3276"
"885274000","749300","3276"
"886353000","749300","3276"
"887431000","749300","3276"
"888771000","749300","3276"
"889854000","750900","3276"
"890933000","750900","3276"
"892011000","750900","3276"
"893090000","750900","3276"
"894425000","750900","3276"
"895503000","750900","3276"
"896581000","750900","3276"
"897659000","750900","3276"
"898743000","750900","3276"
"900078000","750900","3276"
"901157000","750900","3276"
"902236000","750900","3276"
"903315000","750900","3276"
"904393000","750900","3275"
"905727000","750900","3275"
"906806000","750900","3275"
"907885000","750900","3275"
"908968000","750900","3275"
"910046000","743500","3275"
"911380000","743500","3275"
"912458000","743500","3275"
"913537000","743500","3275"
"914615000","743500","3275"
"915693000","743500","3275"
"917027000","743500","3275"
"918111000","743500","3275"
"919190000","743500","3276"
"920270000","743500","3276"
"921348000","743500","3276"
"922682000","743500","3276"
"923760000","743500","3276"
"924839000","743500","3276"
"925917000","743500","3276"
"926996000","743500","3276"
"928336000","743500","3276"
"929415000","743500","3276"
"930493000","751100","3276"
"931576000","751100","3276"
"932655000","751100","3276"
"933989000","751100","3276"
"935067000","751100","3276"
"936146000","751100","3276"
"937225000","751100","3276"
"938308000","751100","3276"
"939643000","751100","3276"
"940722000","751100","3276"
"941800000","751100","3276"
"942879000","751100","3276"
"943958000","751100","3276"
"945292000","751100","3276"
"946370000","751100","3276"
"947450000","751100","3276"
"948533000","751100","3276"
"949613000","751100","3276"
"950947000","745200","3276"
"952026000","745200","3276"
"953104000","745200","3276"
"954183000","745200","3276"
"955261000","745200","3276"
"956595000","745200","3276"
"957673000","745200","3276"
"958757000","745200","3276"
"959836000","745200","3276"
"960914000","745200","3276"
"962247000","745200","3276"
"963326000","745200","3276"
"964405000","745200","3276"
"965484000","745200","3276"
"966562000","745200","3276"
"967896000","745200","3276"
"968980000","745200","3276"
"970059000","745200","3276"
"971137000","749400","3276"
"972216000","749400","3276"
"973555000","749400","3276"
"974634000","749400","3276"
"975712000","749400","3276"
"976791000","749400","3276"
"977870000","749400","3276"
"979209000","749400","3276"
"980288000","749400","3275"
"981367000","749400","3275"
"982446000","749400","3276"
"983525000","749400","3276"
"984859000","749400","3276"
"985938000","749400","3275"
"987017000","749400","3275"
"988101000","749400","3275"
"989180000","749400","3275"
"990456000","749400","3275"
"991593000","745100","3276"
"992672000","745100","3276"
"993751000","745100","3276"
"994829000","745100","3276"
"996162000","745100","3276"
"997242000","745100","3276"
"998325000","745100","3276"
"999404000","745100","3275"
"1000483000","745100","3275"
"1001817000","745100","3275"
"1002895000","745100","3275"
"1003973000","745100","3275"
"1005051000","745100","3275"
"1006130000","745100","3275"
"1007464000","745100","3275"
"1008549000","745100","3275"
"1009627000","745100","3275"
"1010706000","745100","3275"
"1011785000","749300","3275"
"1013118000","749300","3275"
"1014196000","749300","3275"
"1015280000","749300","3275"
"1016359000","749300","3275"
"1017438000","749300","3275"
"1018779000","749300","3275"
"1019857000","749300","3275"
"1020935000","749300","3275"
"1022014000","749300","3275"
"1023093000","749300","3276"
"1024427000","749300","3275"
"1025505000","749300","3275"
"1026584000","749300","3275"
"1027662000","749300","3275"
"1028746000","749300","3275"
"1030079000","749300","3275"
"1031158000","749300","3276"
"1032237000","745200","3276"
"1033316000","745200","3276"
"1034395000","745200","3276"
"1035728000","745200","3276"
"1036807000","745200","3276"
"1037886000","745200","3276"
"1038970000","745200","3276"
"1040049000","745200","3276"
"1041382000","745200","3276"
"1042461000","745200","3276"
"1043540000","745200","3276"
"1044619000","745200","3276"
"1045696000","745200","3276"
"1047030000","745200","3276"
"1048114000","745200","3276"
"1049193000","745200","3276"
"1050271000","745200","3276"
"1051349000","745200","3276"
"1052683000","751100","3275"
"1053762000","751100","3275"
"1054840000","751100","3275"
"1055919000","751100","3275"
"1057001000","751100","3275"
"1058283000","751100","3275"
"1059419000","751100","3275"
"1060499000","751100","3275"
"1061578000","751100","3275"
"1062656000","751100","3276"
"1063991000","751100","3275"
"1065070000","751100","3276"
"1066148000","751100","3276"
"1067227000","751100","3276"
"1068312000","751100","3276"
"1069646000","751100","3276"
"1070724000","751100","3276"
"1071803000","751100","3276"
"1072882000","749000","3276"
"1073961000","749000","3276"
"1075295000","749000","3276"
"1076374000","749000","3276"
"1077453000","749000","3276"
"1078537000","749000","3276"
"1079616000","749000","3276"
"1080949000","749000","3276"
"1082027000","749000","3276"
"1083106000","749000","3276"
"1084184000","749000","3276"
"1085263000","749000","3276"
"1086597000","749000","3276"
"1087677000","749000","3276"
"1088761000","749000","3276"
"1089840000","749000","3276"
"1090917000","749000","3276"
"1092251000","749000","3275"
"1093330000","745400","3275"
"1094408000","745400","3275"
"1095487000","745400","3275"
"1096567000","745400","3275"
"1097901000","745400","3275"
"1098989000","745400","3275"
"1100068000","745400","3275"
"1101147000","745400","3275"
"1102225000","745400","3275"
"1103559000","745400","3276"
"1104637000","745400","3276"
"1105715000","745400","3276"
"1106794000","745400","3276"
"1107873000","745400","3276"
"1109212000","745400","3276"
"1110290000","745400","3276"
"1111369000","745400","3276"
"1112448000","745400","3276"
"1113527000","749100","3276"
"1114861000","749100","3276"
"1115939000","749100","3276"
"1117018000","749100","3276"
"1118101000","749100","3276"
"1119180000","749100","3276"
"1120513000","749100","3276"
"1121591000","749100","3276"
"1122670000","749100","3275"
"1123749000","749100","3275"
"1124827000","749100","3275"
"1126161000","749100","3275"
"1127239000","749100","3275"
"1128324000","749100","3275"
"1129402000","749100","3275"
"1130481000","749100","3275"
"1131815000","749100","3275"
"1132894000","749100","3275"
"1133972000","745500","3275"
"1135051000","745500","3275"
"1136130000","745500","3275"
"1137463000","745500","3275"
"1138548000","745500","3275"
"1139627000","745500","3275"
"1140710000","745500","3275"
"1141789000","745500","3275"
"1143124000","745500","3275"
"1144202000","745500","3275"
"1145280000","745500","3275"
"1146359000","745500","3275"
"1147437000","745500","3275"
"1148776000","745500","3275"
"1149854000","745500","3276"
"1150933000","745500","3276"
"1152012000","745500","3275"
"1153091000","745500","3275"
"1154425000","750800","3275"
"1155504000","750800","3275"
"1156581000","750800","3275"
"1157661000","750800","3275"
"1158743000","750800","3275"
"1160078000","750800","3275"
"1161157000","750800","3275"
"1162236000","750800","3275"
"1163314000","750800","3275"
"1164393000","750800","3275"
"1165727000","750800","3275"
"1166805000","750800","3275"
"1167884000","750800","3275"
"1168968000","750800","3275"
"1170047000","750800","3275"
"1171381000","750800","3275"
"1172461000","750800","3275"
"1173539000","750800","3275"
"1174617000","749300","3275"
"1175696000","749300","3275"
"1177030000","749300","3275"
"1178115000","749300","3276"
"1179194000","749300","3276"
"1180273000","749300","3276"
"1181352000","749300","3276"
"1182691000","749300","3276"
"1183769000","749300","3276"
"1184847000","749300","3276"
"1185925000","749300","3276"
"1187004000","749300","3276"
"1188344000","749300","3276"
"1189422000","749300","3276"
"1190501000","749300","3276"
"1191579000","749300","3276"
"1192658000","749300","3276"
"1193991000","749300","3275"
"1195070000","745200","3275"
"1196149000","745200","3275"
"1197227000","745200","3275"
"1198311000","745200","3275"
"1199645000","745200","3275"
"1200724000","745200","3275"
"1201802000","745200","3275"
"1202882000","745200","3275"
"1203959000","745200","3276"
"1205293000","745200","3275"
"1206372000","745200","3275"
"1207450000","745200","3275"
"1208534000","745200","3276"
"1209614000","745200","3276"
"1210948000","745200","3276"
"1212026000","745200","3276"
"1213105000","745200","3276"
"1214183000","745200","3276"
"1215261000","749300","3275"
"1216595000","749300","3275"
"1217673000","749300","3276"
"1218757000","749300","3275"
"1219836000","749300","3275"
"1220914000","749300","3275"
"1222248000","749300","3275"
"1223327000","749300","3275"
"1224406000","749300","3275"
"1225489000","749300","3275"
"1226567000","749300","3275"
"1227902000","749300","3275"
"1228986000","749300","3275"
"1230064000","749300","3275"
"1231142000","749300","3275"
"1232221000","749300","3275"
"1233555000","749300","3275"
"1234633000","749300","3274"
"1235711000","751000","3274"
"1236789000","751000","3275"
"1237868000","751000","3275"
"1239207000","751000","3275"
"1240285000","751000","3275"
"1241364000","751000","3275"
"1242443000","751000","3274"
"1243521000","751000","3274"
"1244855000","751000","3274"
"1245934000","751000","3274"
"1247013000","751000","3275"
"1248098000","751000","3275"
"1249176000","751000","3275"
"1250510000","751000","3275"
"1251588000","751000","3275"
"1252667000","751000","3275"
"1253746000","751000","3275"
"1254825000","751000","3275"
"1256158000","745400","3275"
"1257237000","745400","3274"
"1258320000","745400","3274"
"1259400000","745400","3275"
"1260478000","745400","3275"
"1261813000","745400","3275"
"1262891000","745400","3274"
"1263970000","745400","3274"
"1265047000","745400","3274"
"1266126000","745400","3274"
"1267465000","745400","3274"
"1268549000","745400","3274"
"1269628000","745400","3274"
"1270706000","745400","3274"
"1271785000","745400","3275"
"1273119000","745400","3275"
"1274197000","745400","3275"
"1275276000","745400","3275"
"1276355000","749100","3275"
"1277433000","749100","3275"
"1278773000","749100","3275"
"1279852000","749100","3275"
"1280930000","749100","3275"
"1282009000","749100","3275"
"1283087000","749100","3275"
"1284421000","749100","3275"
"1285500000","749100","3275"
"1286579000","749100","3275"
"1287657000","749100","3275"
"1288741000","749100","3275"
