Time:ulong,Current:uinteger,Voltage:uinteger
"599059000","1493800","3275"
"600394000","1493800","3275"
"601473000","1493800","3275"
"602551000","1493800","3275"
"603630000","1493800","3275"
"604709000","1493800","3275"
"606043000","1493800","3275"
"607122000","1297000","3275"
"608206000","1297000","3275"
"609285000","1297000","3275"
"610362000","1297000","3275"
"611697000","1297000","3275"
"612775000","1297000","3275"
"613854000","1297000","3275"
"614933000","1297000","3275"
"616012000","1297000","3275"
"617346000","1297000","3276"
"618430000","1297000","3276"
"619509000","1296600","3276"
"620587000","1296600","3276"
"621666000","1296600","3276"
"622999000","1296600","3276"
"624078000","1296600","3276"
"625157000","1296600","3276"
"626236000","1296600","3276"
"627315000","1296600","3276"
"628654000","1296600","3276"
"629734000","1296600","3276"
"630812000","1296600","3276"
"631891000","1287700","3276"
"632969000","1287700","3276"
"634304000","1287700","3276"
"635382000","1287700","3276"
"636466000","1287700","3276"
"637544000","1287700","3276"
"638629000","1287700","3276"
"639962000","1287700","3276"
"641041000","1287700","3276"
"642119000","1287700","3276"
"643198000","1287700","3276"
"644277000","1296700","3276"
"645611000","1296700","3276"
"646690000","1296700","3276"
"647769000","1296700","3276"
"648853000","1296700","3276"
"649931000","1296700","3276"
"651265000","1296700","3276"
"652343000","1296700","3276"
"653421000","1296700","3276"
"654500000","1296700","3276"
"655578000","1340400","3276"
"656913000","1340400","3276"
"657997000","1340400","3277"
"659076000","1340400","3277"
"660154000","1340400","3276"
"661233000","1340400","3276"
"662567000","1340400","3276"
"663645000","1340400","3276"
"664723000","1340400","3276"
"665802000","1608200","3276"
"666880000","1608200","3276"
"668220000","1608200","3276"
"669299000","1608200","3276"
"670377000","1608200","3276"
"671456000","1608200","3276"
"672535000","1608200","3276"
"673869000","1608200","3276"
"674947000","1608200","3276"
"676025000","1608200","3276"
"677104000","1608200","3276"
"678188000","1608200","3276"
"679527000","1608200","3276"
"680606000","1608200","3276"
"681684000","1608200","3276"
"682762000","1608200","3276"
"683840000","1608200","3276"
"685173000","1608200","3276"
"686252000","1619000","3275"
"687331000","1619000","3275"
"688415000","1619000","3275"
"689493000","1619000","3275"
"690828000","1619000","3275"
"691906000","1619000","3275"
"692985000","1619000","3275"
