Time:ulong,Current:uinteger,Voltage:uinteger
"188699000","728300","3276"
"190034000","728300","3276"
"191117000","728300","3276"
"192196000","728300","3276"
"193275000","728300","3276"
"194353000","728300","3276"
"195687000","728200","3276"
"196767000","728200","3276"
"197845000","728200","3276"
"198930000","728200","3276"
"200008000","728200","3276"
"201342000","728200","3276"
"202420000","728200","3276"
"203499000","728200","3276"
"204578000","728200","3275"
"205657000","728200","3275"
"206991000","728200","3275"
"208077000","728200","3275"
"209156000","728200","3275"
"210235000","728200","3276"
"211313000","728200","3276"
"212647000","728200","3276"
"213726000","728200","3276"
"214805000","728200","3276"
"215883000","728200","3276"
"216962000","732200","3276"
"218301000","732200","3276"
"219380000","732200","3275"
"220458000","732200","3275"
"221537000","732200","3275"
"222615000","732200","3275"
"223949000","732200","3275"
"225027000","732200","3275"
"226105000","732200","3275"
"227184000","732200","3275"
"228269000","732200","3274"
"229603000","732200","3274"
"230682000","732200","3275"
"231760000","732200","3275"
"232845000","732200","3275"
"233924000","732200","3275"
"235257000","732200","3275"
"236336000","732200","3275"
"237415000","728200","3275"
"238500000","728200","3275"
"239579000","728200","3275"
"240913000","728200","3275"
"241992000","728200","3275"
"243071000","728200","3275"
"244149000","728200","3275"
"245228000","728200","3275"
"246562000","728200","3275"
"247640000","728200","3275"
"248725000","728200","3275"
"249803000","728200","3275"
"250882000","728200","3275"
"252216000","728200","3275"
"253295000","728200","3276"
"254374000","728200","3276"
"255452000","728200","3276"
"256530000","728200","3276"
"257864000","728300","3276"
"258948000","728300","3276"
"260026000","728300","3276"
"261104000","728300","3276"
"262183000","728300","3276"
"263517000","728300","3276"
"264596000","728300","3276"
"265675000","728300","3276"
"266754000","728300","3276"
"267833000","728300","3276"
"269173000","728300","3276"
"270251000","728300","3276"
"271330000","728300","3275"
"272409000","728300","3275"
"273487000","728300","3275"
"274826000","728300","3275"
"275904000","728300","3275"
"276982000","728300","3276"
"278066000","728300","3276"
"279144000","732000","3275"
"280478000","732000","3275"
"281557000","732000","3276"
"282636000","732000","3276"
"283714000","732000","3276"
"284792000","732000","3276"
"286127000","732000","3276"
"287205000","732000","3276"
"288289000","732000","3276"
"289367000","732000","3276"
"290446000","732000","3276"
"291781000","732000","3276"
"292859000","732000","3276"
"293938000","732000","3276"
"295017000","732000","3276"
"296096000","732000","3276"
"297430000","732000","3276"
"298514000","732000","3276"
"299593000","728300","3276"
"300672000","728300","3276"
"301750000","728300","3276"
"303083000","728300","3276"
"304162000","728300","3276"
"305241000","728300","3276"
"306320000","728300","3276"
"307399000","728300","3276"
"308738000","728300","3276"
"309817000","728300","3276"
"310896000","728300","3276"
"311975000","728300","3276"
"313054000","728300","3276"
"314388000","728300","3276"
"315466000","728300","3276"
"316550000","728300","3276"
"317629000","728300","3276"
"318713000","728300","3276"
"320048000","733800","3276"
"321126000","733800","3276"
"322205000","733800","3276"
"323284000","733800","3276"
"324363000","733800","3276"
"325697000","733800","3276"
"326775000","733800","3276"
"327855000","733800","3276"
"328939000","733800","3276"
"330018000","733800","3276"
"331352000","733800","3276"
"332431000","733800","3276"
"333510000","733800","3276"
"334589000","733800","3277"
"335668000","733800","3277"
"337002000","733800","3277"
"338087000","733800","3276"
"339166000","733800","3276"
"340245000","733800","3276"
"341324000","726700","3276"
"342658000","726700","3276"
"343738000","726700","3276"
"344816000","726700","3276"
"345895000","726700","3276"
"346974000","726700","3276"
"348313000","726700","3276"
"349392000","726700","3276"
"350471000","726700","3276"
"351549000","726700","3276"
"352628000","726700","3277"
"353963000","726700","3277"
"355042000","726700","3276"
"356121000","726700","3276"
"357200000","726700","3277"
"358288000","726700","3277"
"359623000","726700","3276"
"360701000","726700","3276"
"361780000","728100","3276"
"362857000","728100","3276"
"363936000","728100","3276"
"365270000","728100","3276"
"366349000","728100","3276"
"367427000","728100","3276"
"368511000","728100","3276"
"369590000","728100","3276"
"370923000","728100","3276"
"372002000","728100","3276"
"373081000","728100","3276"
"374159000","728100","3276"
"375238000","728100","3276"
"376572000","728100","3276"
"377650000","728100","3276"
"378735000","728100","3276"
"379814000","728100","3276"
"380893000","728100","3276"
"382227000","728400","3276"
"383305000","728400","3275"
"384384000","728400","3275"
"385462000","728400","3275"
"386541000","728400","3275"
"387876000","728400","3275"
"388960000","728400","3275"
"390038000","728400","3275"
"391117000","728400","3274"
"392195000","728400","3274"
"393529000","728400","3274"
"394607000","728400","3274"
"395686000","728400","3274"
"396765000","728400","3275"
"397844000","728400","3275"
"399183000","728400","3274"
"400267000","728400","3274"
"401345000","728400","3274"
"402423000","728400","3274"
"403502000","732200","3274"
"404836000","732200","3274"
"405915000","732200","3274"
"406994000","732200","3274"
"408078000","732200","3274"
"409157000","732200","3274"
"410491000","732200","3274"
"411569000","732200","3274"
"412648000","732200","3274"
"413727000","732200","3274"
"414805000","732200","3274"
"416139000","732200","3274"
"417218000","732200","3274"
"418303000","732200","3274"
"419381000","732200","3274"
"420460000","732200","3274"
"421794000","732200","3274"
"422873000","732200","3274"
"423952000","728300","3274"
"425031000","728300","3274"
"426110000","728300","3274"
"427444000","728300","3274"
"428528000","728300","3274"
"429607000","728300","3274"
"430686000","728300","3274"
"431764000","728300","3274"
"433099000","728300","3274"
"434178000","728300","3274"
"435257000","728300","3274"
"436335000","728300","3274"
"437414000","728300","3274"
"438754000","728300","3274"
"439831000","728300","3274"
"440911000","728300","3274"
"441993000","728300","3274"
"443072000","728300","3274"
"444406000","728200","3274"
"445485000","728200","3274"
"446564000","728200","3275"
"447643000","728200","3275"
"448728000","728200","3275"
"450062000","728200","3275"
"451141000","728200","3274"
"452219000","728200","3274"
"453297000","728200","3274"
"454376000","728200","3274"
"455710000","728200","3274"
"456789000","728200","3274"
"457867000","728200","3274"
"458951000","728200","3274"
"460031000","728200","3274"
"461364000","728200","3274"
"462442000","728200","3274"
"463521000","728200","3274"
"464599000","728200","3275"
"465678000","732300","3275"
"467012000","732300","3274"
"468096000","732300","3274"
"469174000","732300","3274"
"470253000","732300","3274"
"471332000","732300","3274"
"472665000","732300","3274"
"473744000","732300","3274"
"474823000","732300","3275"
"475903000","732300","3275"
"476981000","732300","3275"
"478321000","732300","3275"
"479399000","732300","3275"
"480477000","732300","3275"
"481556000","732300","3275"
"482635000","732300","3275"
"483974000","732300","3275"
"485052000","732300","3275"
"486131000","728200","3275"
"487209000","728200","3275"
"488294000","728200","3275"
"489628000","728200","3275"
"490707000","728200","3275"
"491786000","728200","3275"
"492865000","728200","3275"
"493944000","728200","3275"
"495278000","728200","3275"
"496356000","728200","3275"
"497436000","728200","3275"
"498520000","728200","3275"
"499599000","728200","3275"
"500932000","728200","3275"
"502011000","728200","3275"
"503090000","728200","3275"
"504169000","728200","3275"
"505248000","728200","3275"
"506524000","730400","3275"
"507660000","730400","3276"
"508745000","730400","3276"
"509824000","730400","3276"
"510902000","730400","3276"
"512237000","730400","3276"
"513315000","730400","3276"
"514393000","730400","3276"
"515471000","730400","3276"
"516550000","730400","3275"
"517883000","730400","3275"
"518967000","730400","3276"
"520046000","730400","3276"
"521125000","730400","3276"
"522203000","730400","3276"
"523538000","730400","3276"
"524617000","730400","3276"
"525695000","730400","3276"
"526779000","730400","3276"
"527858000","730100","3276"
"529198000","730100","3276"
"530276000","730100","3276"
"531355000","730100","3275"
"532434000","730100","3275"
"533513000","730100","3275"
"534847000","730100","3275"
"535927000","730100","3275"
"537005000","730100","3275"
"538090000","730100","3275"
"539168000","730100","3275"
"540445000","730100","3275"
"541582000","730100","3275"
"542660000","730100","3275"
"543739000","730100","3275"
"544818000","730100","3275"
"546151000","730100","3276"
"547231000","730100","3276"
"548314000","728100","3276"
"549393000","728100","3276"
"550472000","728100","3276"
"551806000","728100","3276"
"552884000","728100","3275"
"553963000","728100","3275"
"555042000","728100","3275"
"556121000","728100","3275"
"557455000","728100","3275"
"558539000","728100","3275"
"559617000","728100","3275"
"560696000","728100","3275"
"561775000","728100","3275"
"563110000","728100","3275"
"564189000","728100","3275"
"565268000","728100","3275"
"566347000","728100","3275"
"567426000","728100","3275"
"568771000","728000","3275"
"569849000","728000","3276"
"570928000","728000","3276"
"572007000","728000","3276"
"573086000","728000","3276"
"574420000","728000","3276"
"575499000","728000","3276"
"576578000","728000","3275"
"577656000","728000","3275"
"578741000","728000","3275"
"580075000","728000","3275"
"581154000","728000","3275"
"582233000","728000","3275"
"583312000","728000","3275"
"584391000","728000","3275"
"585725000","728000","3275"
"586805000","728000","3276"
"587884000","728000","3276"
"588969000","728000","3276"
"590048000","732100","3276"
"591382000","732100","3276"
"592460000","732100","3276"
"593539000","732100","3276"
"594618000","732100","3276"
"595696000","732100","3275"
"597030000","732100","3275"
"598113000","732100","3276"
"599192000","732100","3276"
"600271000","732100","3276"
"601350000","732100","3276"
"602626000","732100","3276"
"603764000","732100","3276"
"604842000","732100","3276"
"605922000","732100","3276"
"606999000","732100","3276"
"608339000","732100","3276"
"609419000","732100","3276"
"610502000","728200","3276"
"611581000","728200","3276"
"612659000","728200","3276"
"613993000","728200","3276"
"615072000","728200","3276"
"616151000","728200","3276"
"617231000","728200","3276"
"618315000","728200","3276"
"619648000","728200","3276"
"620727000","728200","3276"
"621807000","728200","3276"
"622885000","728200","3276"
"623963000","728200","3276"
"625298000","728200","3276"
"626377000","728200","3276"
"627455000","728200","3276"
"628541000","728200","3276"
"629619000","728200","3276"
"630953000","728200","3276"
"632032000","728200","3277"
"633111000","728200","3277"
"634190000","728200","3277"
"635269000","728200","3277"
"636602000","728200","3277"
"637681000","728200","3277"
"638765000","728200","3277"
"639845000","728200","3277"
"640923000","728200","3277"
"642257000","728200","3277"
"643335000","728200","3277"
"644414000","728200","3277"
"645493000","728200","3277"
"646571000","728200","3277"
"647906000","728200","3277"
"648990000","728200","3277"
"650069000","728200","3277"
"651148000","728200","3277"
"652231000","732100","3277"
"653566000","732100","3277"
"654645000","732100","3277"
"655724000","732100","3277"
"656803000","732100","3276"
"657881000","732100","3276"
"659222000","732100","3277"
"660301000","732100","3277"
"661380000","732100","3277"
"662459000","732100","3277"
"663538000","732100","3277"
"664871000","732100","3277"
"665950000","732100","3277"
"667028000","732100","3277"
"668113000","732100","3277"
"669193000","732100","3277"
"670527000","732100","3277"
"671606000","732100","3277"
"672684000","728200","3277"
"673763000","728200","3277"
"674842000","728200","3277"
"676175000","728200","3277"
"677254000","728200","3277"
"678338000","728200","3277"
"679416000","728200","3277"
"680495000","728200","3277"
"681830000","728200","3277"
"682908000","728200","3277"
"683986000","728200","3277"
"685065000","728200","3277"
"686144000","728200","3277"
"687478000","728200","3277"
"688562000","728200","3277"
"689641000","728200","3277"
"690719000","728200","3277"
"691798000","728200","3277"
"693131000","728400","3277"
"694215000","728400","3277"
"695295000","728400","3277"
"696373000","728400","3276"
"697451000","728400","3276"
"698790000","728400","3276"
"699869000","728400","3276"
"700948000","728400","3276"
"702027000","728400","3276"
"703107000","728400","3277"
"704441000","728400","3277"
"705520000","728400","3277"
"706598000","728400","3277"
"707677000","728400","3277"
"708761000","728400","3277"
"710095000","728400","3277"
"711173000","728400","3277"
"712252000","728400","3277"
"713331000","728400","3277"
"714409000","732100","3277"
"715743000","732100","3277"
"716822000","732100","3276"
"717901000","732100","3276"
"718985000","732100","3276"
"720064000","732100","3276"
"721398000","732100","3276"
"722477000","732100","3276"
"723555000","732100","3276"
"724634000","732100","3276"
"725712000","732100","3276"
"727047000","732100","3276"
"728132000","732100","3276"
"729210000","732100","3276"
"730290000","732100","3276"
"731369000","732100","3276"
"732703000","732100","3276"
"733782000","732100","3276"
"734861000","728200","3276"
"735945000","728200","3276"
"737024000","728200","3276"
"738363000","728200","3276"
"739442000","728200","3276"
"740521000","728200","3276"
"741600000","728200","3276"
"742678000","728200","3276"
"744013000","728200","3276"
"745091000","728200","3276"
"746170000","728200","3276"
"747249000","728200","3276"
"748333000","728200","3276"
"749668000","728200","3276"
"750746000","728200","3276"
"751825000","728200","3276"
"752904000","728200","3276"
"753983000","728200","3276"
"755316000","728100","3276"
"756395000","728100","3276"
"757474000","728100","3276"
"758559000","728100","3276"
"759638000","728100","3276"
"760973000","728100","3276"
"762052000","728100","3276"
"763130000","728100","3276"
"764209000","728100","3277"
"765287000","728100","3277"
"766622000","728100","3277"
"767700000","728100","3277"
"768784000","728100","3277"
"769863000","728100","3277"
"770943000","728100","3277"
"772276000","728100","3277"
"773355000","728100","3277"
"774434000","728100","3277"
"775512000","728100","3277"
"776591000","732200","3277"
"777929000","732200","3277"
"779013000","732200","3277"
"780092000","732200","3277"
"781170000","732200","3276"
"782249000","732200","3276"
"783583000","732200","3276"
"784662000","732200","3276"
"785741000","732200","3276"
"786820000","732200","3276"
"787898000","732200","3276"
"789238000","732200","3276"
"790317000","732200","3276"
"791396000","732200","3276"
"792475000","732200","3276"
"793553000","732200","3276"
"794887000","732200","3276"
"795965000","732200","3276"
"797044000","733800","3276"
"798128000","733800","3276"
"799207000","733800","3276"
"800541000","733800","3276"
"801620000","733800","3276"
"802698000","733800","3276"
"803777000","733800","3275"
"804856000","733800","3275"
"806191000","733800","3275"
"807269000","733800","3275"
"808352000","733800","3275"
"809431000","733800","3275"
"810510000","733800","3275"
"811844000","733800","3275"
"812922000","733800","3275"
"814001000","733800","3275"
"815080000","733800","3275"
"816159000","733800","3275"
"817494000","728300","3275"
"818578000","728300","3275"
"819663000","728300","3275"
"820741000","728300","3274"
"821819000","728300","3274"
"823153000","728300","3274"
"824231000","728300","3274"
"825310000","728300","3274"
"826388000","728300","3274"
"827467000","728300","3274"
"828807000","728300","3274"
"829886000","728300","3274"
"830964000","728300","3274"
"832044000","728300","3274"
"833122000","728300","3275"
"834456000","728300","3275"
"835534000","728300","3275"
"836614000","728300","3275"
"837691000","728300","3275"
"838776000","731900","3275"
"840110000","731900","3275"
"841190000","731900","3275"
"842269000","731900","3275"
"843347000","731900","3275"
"844426000","731900","3275"
"845760000","731900","3275"
"846838000","731900","3275"
"847917000","731900","3275"
"849002000","731900","3275"
"850080000","731900","3275"
"851415000","731900","3275"
"852493000","731900","3276"
"853572000","731900","3275"
"854651000","731900","3275"
"855728000","731900","3275"
"857063000","731900","3275"
"858147000","731900","3275"
"859226000","728300","3275"
"860304000","728300","3275"
"861419000","728300","3275"
"862753000","728300","3275"
"863831000","728300","3276"
"864910000","728300","3276"
"865990000","728300","3276"
"867069000","728300","3276"
"868409000","728300","3276"
"869487000","728300","3276"
"870566000","728300","3276"
"871645000","728300","3276"
"872724000","728300","3276"
"874059000","728300","3276"
"875138000","728300","3276"
"876216000","728300","3276"
"877295000","728300","3276"
"878379000","728300","3276"
"879712000","727000","3276"
"880791000","727000","3276"
"881870000","727000","3276"
"882948000","727000","3276"
"884027000","727000","3276"
"885361000","727000","3276"
"886441000","727000","3276"
"887520000","727000","3276"
"888604000","727000","3276"
"889682000","727000","3276"
"891016000","727000","3276"
"892095000","727000","3276"
"893174000","727000","3276"
"894253000","727000","3276"
"895332000","727000","3276"
"896666000","727000","3276"
"897745000","727000","3276"
"898830000","727000","3277"
"899908000","727000","3277"
"900987000","732200","3277"
"902321000","732200","3277"
"903405000","732200","3277"
"904484000","732200","3277"
"905562000","732200","3276"
"906642000","732200","3276"
"907977000","732200","3276"
"909060000","732200","3276"
"910139000","732200","3276"
"911218000","732200","3276"
"912296000","732200","3276"
"913630000","732200","3276"
"914709000","732200","3276"
"915788000","732200","3276"
"916866000","732200","3276"
"917944000","732200","3276"
"919283000","732200","3276"
"920362000","732200","3276"
"921442000","728100","3276"
"922521000","728100","3276"
"923600000","728100","3276"
"924934000","728100","3276"
"926013000","728100","3276"
"927092000","728100","3276"
"928176000","728100","3276"
"929255000","728100","3276"
"930589000","728100","3276"
"931669000","728100","3276"
"932747000","728100","3276"
"933826000","728100","3276"
"934905000","728100","3276"
"936239000","728100","3276"
"937318000","728100","3276"
"938403000","728100","3276"
"939481000","728100","3276"
"940560000","728100","3276"
"941894000","733900","3276"
"942972000","733900","3276"
"944051000","733900","3276"
"945131000","733900","3276"
"946214000","733900","3276"
"947549000","733900","3276"
"948633000","733900","3276"
"949711000","733900","3276"
"950790000","733900","3276"
"951869000","733900","3276"
"953204000","733900","3276"
"954283000","733900","3276"
"955362000","733900","3276"
"956441000","733900","3276"
"957520000","733900","3276"
"958859000","733900","3276"
"959938000","733900","3276"
"961017000","733900","3276"
"962096000","733900","3276"
"963174000","726500","3276"
"964509000","726500","3276"
"965588000","726500","3276"
"966666000","726500","3276"
"967746000","726500","3276"
"968829000","726500","3276"
"970163000","726500","3276"
"971241000","726500","3276"
"972320000","726500","3276"
"973399000","726500","3276"
"974478000","726500","3277"
"975812000","726500","3277"
"976891000","726500","3277"
"977970000","726500","3277"
"979054000","726500","3277"
"980134000","726500","3277"
"981467000","726500","3277"
"982546000","726500","3277"
"983625000","733900","3277"
"984704000","733900","3277"
"985783000","733900","3277"
"987118000","733900","3277"
"988207000","733900","3277"
"989286000","733900","3277"
"990365000","733900","3276"
"991444000","733900","3276"
"992779000","733900","3277"
"993858000","733900","3277"
"994937000","733900","3277"
"996015000","733900","3277"
"997094000","733900","3277"
"998434000","733900","3277"
"999513000","733900","3277"
"1000591000","733900","3277"
"1001670000","733900","3277"
"1002749000","733900","3277"
"1004082000","728000","3277"
"1005161000","728000","3277"
"1006240000","728000","3277"
"1007319000","728000","3277"
"1008404000","728000","3277"
"1009737000","728000","3277"
"1010816000","728000","3276"
"1011894000","728000","3276"
"1012973000","728000","3276"
"1014051000","728000","3276"
"1015385000","728000","3276"
"1016464000","728000","3276"
"1017543000","728000","3276"
"1018627000","728000","3276"
"1019705000","728000","3276"
"1020981000","728000","3276"
"1022118000","728000","3276"
"1023197000","728000","3276"
"1024276000","728000","3276"
"1025355000","732300","3276"
"1026688000","732300","3276"
"1027767000","732300","3276"
"1028852000","732300","3276"
"1029935000","732300","3276"
"1031014000","732300","3276"
"1032348000","732300","3276"
"1033427000","732300","3276"
"1034505000","732300","3276"
"1035584000","732300","3276"
"1036663000","732300","3276"
"1037998000","732300","3276"
"1039083000","732300","3276"
"1040161000","732300","3276"
"1041240000","732300","3276"
"1042319000","732300","3276"
"1043654000","732300","3276"
"1044733000","732300","3276"
"1045810000","728100","3276"
"1046889000","728100","3276"
"1047968000","728100","3276"
"1049307000","728100","3275"
"1050386000","728100","3275"
"1051465000","728100","3275"
"1052544000","728100","3275"
"1053623000","728100","3275"
"1054957000","728100","3275"
"1056037000","728100","3275"
"1057116000","728100","3275"
"1058200000","728100","3275"
"1059279000","728100","3275"
"1060614000","728100","3275"
"1061693000","728100","3275"
"1062772000","728100","3275"
"1063851000","728100","3275"
"1064930000","728100","3275"
"1066264000","728200","3275"
"1067343000","728200","3275"
"1068428000","728200","3275"
"1069507000","728200","3275"
"1070585000","728200","3275"
"1071924000","728200","3275"
"1073002000","728200","3275"
"1074081000","728200","3275"
"1075160000","728200","3275"
"1076238000","728200","3276"
"1077574000","728200","3276"
"1078658000","728200","3276"
"1079735000","728200","3276"
"1080814000","728200","3276"
"1081893000","728200","3276"
"1083227000","728200","3276"
"1084305000","728200","3276"
"1085384000","728200","3276"
"1086462000","728200","3275"
"1087541000","732100","3275"
"1088880000","732100","3276"
"1089959000","732100","3276"
"1091038000","732100","3276"
"1092118000","732100","3276"
"1093197000","732100","3275"
"1094531000","732100","3275"
"1095609000","732100","3275"
"1096688000","732100","3276"
"1097767000","732100","3276"
"1098852000","732100","3276"
"1100128000","732100","3276"
"1101266000","732100","3276"
"1102344000","732100","3276"
"1103422000","732100","3276"
"1104501000","732100","3276"
"1105835000","732100","3276"
"1106914000","732100","3276"
"1107993000","728200","3276"
"1109077000","728200","3276"
"1110156000","728200","3276"
"1111490000","728200","3276"
"1112569000","728200","3276"
"1113652000","728200","3276"
"1114731000","728200","3275"
"1115809000","728200","3275"
"1117143000","728200","3275"
"1118227000","728200","3275"
"1119305000","728200","3275"
"1120384000","728200","3275"
"1121463000","728200","3276"
"1122797000","728200","3276"
"1123876000","728200","3276"
"1124954000","728200","3276"
"1126033000","728200","3276"
"1127111000","728200","3276"
"1128451000","728000","3276"
"1129529000","728000","3276"
"1130608000","728000","3276"
"1131686000","728000","3275"
"1132765000","728000","3275"
"1134100000","728000","3275"
"1135179000","728000","3275"
"1136256000","728000","3275"
"1137335000","728000","3275"
"1138419000","728000","3275"
"1139753000","728000","3275"
"1140832000","728000","3275"
"1141911000","728000","3275"
"1142990000","728000","3275"
"1144069000","728000","3276"
"1145403000","728000","3276"
"1146481000","728000","3276"
"1147559000","728000","3276"
"1148644000","728000","3276"
"1149723000","732300","3276"
"1151056000","732300","3276"
"1152135000","732300","3276"
"1153214000","732300","3276"
"1154294000","732300","3276"
"1155377000","732300","3275"
"1156712000","732300","3275"
"1157790000","732300","3275"
"1158875000","732300","3275"
"1159954000","732300","3276"
"1161033000","732300","3276"
"1162368000","732300","3276"
"1163446000","732300","3276"
"1164525000","732300","3276"
"1165604000","732300","3276"
"1166683000","732300","3276"
"1168017000","732300","3276"
"1169102000","732300","3276"
"1170180000","728000","3276"
"1171259000","728000","3276"
"1172338000","728000","3276"
"1173672000","728000","3276"
"1174751000","728000","3276"
"1175830000","728000","3276"
"1176908000","728000","3276"
"1177986000","728000","3276"
"1179325000","728000","3276"
"1180404000","728000","3276"
"1181483000","728000","3276"
"1182562000","728000","3276"
"1183641000","728000","3276"
"1184976000","728000","3276"
"1186055000","728000","3276"
"1187133000","728000","3276"
"1188217000","728000","3276"
"1189296000","728000","3276"
"1190631000","728300","3276"
"1191710000","728300","3276"
"1192788000","728300","3276"
"1193867000","728300","3276"
"1194946000","728300","3276"
"1196280000","728300","3276"
"1197364000","728300","3276"
"1198449000","728300","3276"
"1199528000","728300","3276"
"1200608000","728300","3276"
"1201942000","728300","3276"
"1203021000","728300","3276"
"1204099000","728300","3276"
"1205177000","728300","3276"
"1206256000","728300","3276"
"1207590000","728300","3276"
"1208674000","728300","3276"
"1209753000","728300","3276"
"1210832000","728300","3276"
"1211911000","732000","3276"
"1213245000","732000","3276"
"1214324000","732000","3276"
"1215402000","732000","3276"
"1216480000","732000","3276"
"1217558000","732000","3276"
"1218898000","732000","3276"
"1219977000","732000","3276"
"1221055000","732000","3276"
"1222134000","732000","3276"
"1223213000","732000","3276"
"1224546000","732000","3276"
"1225625000","732000","3275"
"1226704000","732000","3276"
"1227782000","732000","3276"
"1228866000","732000","3276"
"1230201000","732000","3276"
"1231280000","732000","3276"
"1232359000","728400","3276"
"1233437000","728400","3276"
"1234516000","728400","3276"
"1235850000","728400","3276"
"1236929000","728400","3276"
"1238008000","728400","3276"
"1239097000","728400","3276"
"1240175000","728400","3276"
"1241509000","728400","3276"
"1242588000","728400","3275"
"1243666000","728400","3275"
"1244745000","728400","3275"
"1245824000","728400","3275"
"1247159000","728400","3275"
"1248244000","728400","3275"
"1249322000","728400","3275"
"1250400000","728400","3275"
"1251479000","728400","3275"
"1252813000","733800","3275"
"1253892000","733800","3275"
"1254972000","733800","3275"
"1256050000","733800","3275"
"1257129000","733800","3275"
"1258411000","733800","3275"
"1259548000","733800","3275"
"1260627000","733800","3275"
"1261706000","733800","3275"
"1262784000","733800","3275"
"1264119000","733800","3275"
"1265197000","733800","3275"
"1266276000","733800","3275"
"1267355000","733800","3275"
"1268439000","733800","3275"
"1269774000","733800","3275"
"1270853000","733800","3275"
"1271931000","733800","3275"
"1273010000","733800","3275"
"1274089000","726700","3275"
"1275423000","726700","3275"
"1276502000","726700","3275"
"1277580000","726700","3275"
"1278665000","726700","3275"
"1279744000","726700","3275"
"1281083000","726700","3275"
"1282162000","726700","3275"
"1283239000","726700","3275"
"1284318000","726700","3274"
"1285398000","726700","3275"
"1286731000","726700","3275"
"1287809000","726700","3275"
"1288894000","726700","3275"
