Time:ulong,Current:uinteger,Voltage:uinteger
"1748589000","972200","3275"
"1749667000","972200","3275"
"1750747000","972200","3275"
"1752086000","1534700","3275"
"1753166000","1534700","3275"
"1754249000","1534700","3275"
"1755328000","1534700","3275"
"1756406000","1534700","3275"
"1757740000","1534700","3275"
"1758824000","1534700","3275"
"1759903000","1534700","3275"
"1760981000","1876800","3275"
"1762065000","1876800","3275"
"1763398000","1876800","3275"
"1764476000","1876800","3275"
"1765555000","1876800","3275"
"1766634000","1876800","3275"
"1767713000","1876800","3275"
"1769048000","1869500","3275"
"1770126000","1869500","3275"
"1771205000","1869500","3275"
"1772289000","1869500","3275"
"1773369000","1869500","3275"
"1774702000","1869500","3275"
"1775781000","1869500","3275"
"1776859000","1869500","3275"
"1777937000","1869500","3275"
"1779016000","1869500","3275"
"1780350000","1869500","3275"
"1781429000","1306600","3275"
"1782512000","1306600","3275"
"1783591000","1306600","3275"
"1784670000","1306600","3275"
"1786003000","1306600","3275"
"1787082000","1306600","3275"
"1788161000","1306600","3275"
"1789240000","1306600","3275"
"1790318000","1306600","3275"
"1791653000","1306600","3275"
"1792736000","1306600","3275"
"1793814000","1259300","3275"
"1794892000","1259300","3275"
"1795971000","1259300","3275"
"1797305000","1259300","3275"
"1798384000","1259300","3275"
"1799461000","1259300","3275"
"1800545000","1259300","3275"
"1801623000","1259300","3275"
"1802963000","1259300","3275"
"1804042000","1259300","3275"
"1805120000","1259300","3275"
"1806198000","1259400","3275"
"1807276000","1259400","3275"
"1808610000","1259400","3275"
"1809689000","1259400","3275"
"1810767000","1259400","3275"
"1811846000","1259400","3275"
"1812929000","1259400","3275"
"1814264000","1259400","3275"
"1815342000","1259400","3275"
"1816421000","1259400","3275"
"1817500000","1259400","3275"
"1818579000","1250300","3275"
"1819913000","1250300","3276"
"1820992000","1250300","3276"
"1822074000","1250300","3276"
"1823153000","1250300","3276"
"1824232000","1250300","3276"
"1825566000","1250300","3276"
"1826643000","1250300","3276"
"1827722000","1250300","3276"
"1828801000","1250300","3276"
"1829881000","1250300","3276"
"1831214000","1252500","3276"
"1832298000","1252500","3276"
"1833377000","1252500","3276"
"1834455000","1252500","3276"
"1835534000","1252500","3276"
"1836867000","1252500","3276"
"1837946000","1252500","3276"
"1839025000","1252500","3276"
"1840103000","1252500","3276"
"1841182000","1252500","3276"
"1842526000","1462200","3276"
"1843605000","1462200","3276"
"1844684000","1462200","3276"
"1845763000","1462200","3276"
"1846841000","1462200","3276"
"1848175000","1462200","3276"
"1849254000","1462200","3276"
"1850332000","1462200","3276"
"1851410000","1462200","3276"
"1852495000","1462200","3276"
"1853827000","1453400","3276"
"1854906000","1453400","3276"
"1855985000","1453400","3276"
"1857063000","1453400","3276"
"1858141000","1453400","3276"
"1859475000","1453400","3276"
"1860553000","1453400","3276"
"1861632000","1453400","3276"
"1862716000","1453400","3276"
"1863794000","1453400","3276"
"1865128000","1484300","3276"
"1866206000","1484300","3276"
"1867285000","1484300","3276"
"1868364000","1484300","3276"
"1869443000","1484300","3276"
"1870777000","1484300","3276"
"1871855000","1484300","3276"
"1872939000","1484300","3276"
"1874017000","1484300","3276"
"1875096000","1484300","3276"
"1876428000","1474000","3276"
"1877507000","1474000","3276"
"1878585000","1474000","3276"
"1879665000","1474000","3276"
"1880743000","1474000","3276"
"1882082000","1474000","3276"
"1883160000","1474000","3276"
"1884244000","1474000","3276"
"1885323000","1474000","3276"
"1886403000","1474000","3276"
"1887737000","1474000","3276"
"1888816000","1287200","3276"
"1889895000","1287200","3276"
"1890974000","1287200","3276"
"1892059000","1287200","3276"
"1893393000","1287200","3276"
"1894471000","1287200","3276"
"1895550000","1287200","3276"
"1896629000","1287200","3276"
"1897708000","1287200","3276"
"1899041000","1287200","3276"
"1900121000","1411800","3276"
"1901199000","1411800","3276"
"1902283000","1411800","3276"
"1903361000","1411800","3276"
"1904696000","1411800","3276"
"1905775000","1411800","3276"
"1906853000","1411800","3276"
"1907932000","1411800","3276"
"1909011000","1411800","3276"
"1910344000","1608300","3276"
"1911422000","1608300","3276"
"1912506000","1608300","3276"
"1913585000","1608300","3276"
"1914664000","1608300","3276"
"1915998000","1608300","3276"
"1917075000","1608300","3276"
"1918154000","1608300","3276"
"1919232000","1608300","3276"
"1920311000","1521900","3276"
"1921644000","1521900","3276"
"1922729000","1521900","3276"
"1923807000","1521900","3276"
"1924885000","1521900","3276"
"1925969000","1521900","3276"
"1927303000","1521900","3276"
"1928381000","1521900","3276"
"1929460000","1521900","3276"
"1930538000","1521900","3276"
"1931617000","1521900","3276"
"1932955000","1521900","3276"
"1934033000","1168900","3276"
"1935112000","1168900","3276"
"1936192000","1168900","3276"
"1937270000","1168900","3276"
"1938604000","1168900","3276"
"1939682000","1168900","3276"
"1940761000","1168900","3275"
"1941839000","1168900","3275"
"1942923000","1168900","3275"
"1944256000","1168900","3275"
"1945334000","1168900","3275"
"1946412000","1168900","3275"
"1947491000","1168900","3275"
"1948569000","1168900","3275"
"1949902000","964900","3275"
"1950980000","964900","3275"
"1952064000","964900","3275"
"1953141000","964900","3275"
"1954220000","964900","3275"
"1955554000","964900","3275"
"1956633000","964900","3275"
"1957712000","964900","3275"
"1958791000","1760700","3275"
"1959870000","1760700","3276"
"1961204000","1760700","3276"
"1962288000","1760700","3276"
"1963366000","1760700","3276"
"1964445000","1760700","3276"
"1965525000","1760700","3276"
"1966857000","1884000","3276"
"1967941000","1884000","3276"
"1969020000","1884000","3276"
"1970099000","1884000","3276"
"1971177000","1884000","3276"
"1972517000","1884000","3276"
"1973596000","1884000","3276"
"1974675000","1884000","3276"
"1975753000","1850500","3276"
"1976832000","1850500","3276"
"1978165000","1850500","3277"
"1979244000","1850500","3276"
"1980323000","1850500","3276"
"1981401000","1850500","3276"
"1982485000","1850500","3276"
"1983761000","1850500","3276"
"1984897000","1850500","3276"
"1985976000","1850500","3276"
"1987055000","1850500","3276"
"1988133000","1287900","3276"
"1989467000","1287900","3276"
"1990545000","1287900","3276"
"1991624000","1287900","3276"
"1992708000","1287900","3276"
"1993787000","1287900","3276"
"1995121000","1287900","3276"
"1996200000","1287900","3276"
"1997278000","1287900","3276"
"1998357000","1287900","3276"
"1999434000","1287900","3276"
"2000768000","1252500","3276"
"2001847000","1252500","3276"
"2002932000","1252500","3276"
"2004010000","1252500","3276"
"2005089000","1252500","3276"
"2006423000","1252500","3276"
"2007501000","1252500","3276"
"2008580000","1252500","3276"
"2009658000","1252500","3276"
"2010741000","1252500","3276"
"2012081000","1252500","3276"
"2013160000","1258600","3276"
"2014238000","1258600","3276"
"2015317000","1258600","3276"
"2016396000","1258600","3276"
"2017731000","1258600","3276"
"2018809000","1258600","3276"
"2019887000","1258600","3276"
"2020966000","1258600","3276"
"2022050000","1258600","3276"
"2023384000","1258600","3276"
"2024462000","1258600","3276"
"2025541000","1259700","3276"
"2026620000","1259700","3276"
"2027699000","1259700","3276"
"2029033000","1259700","3276"
"2030112000","1259700","3276"
"2031191000","1259700","3276"
"2032274000","1259700","3276"
"2033353000","1259700","3276"
"2034686000","1259700","3276"
"2035764000","1259700","3276"
"2036842000","1259700","3276"
"2037921000","1241100","3276"
"2039000000","1241100","3276"
"2040335000","1241100","3276"
"2041413000","1241100","3276"
"2042497000","1241100","3276"
"2043576000","1241100","3276"
"2044655000","1241100","3276"
"2045988000","1241100","3276"
"2047067000","1241100","3276"
"2048145000","1483200","3276"
"2049224000","1483200","3276"
"2050302000","1483200","3276"
"2051636000","1483200","3276"
"2052725000","1483200","3276"
"2053804000","1483200","3276"
"2054881000","1483200","3276"
"2055960000","1483200","3276"
"2057293000","1483200","3276"
"2058372000","1483200","3275"
"2059450000","1452900","3275"
"2060529000","1452900","3275"
"2061608000","1452900","3275"
"2062947000","1452900","3275"
"2064025000","1452900","3275"
"2065104000","1452900","3275"
"2066182000","1452900","3275"
"2067261000","1452900","3275"
"2068595000","1452900","3275"
"2069673000","1483400","3275"
"2070752000","1483400","3275"
"2071830000","1483400","3275"
"2072914000","1483400","3275"
"2074249000","1483400","3275"
"2075327000","1483400","3275"
"2076405000","1483400","3275"
"2077484000","1483400","3275"
"2078563000","1483400","3275"
"2079896000","1472100","3275"
"2080974000","1472100","3275"
"2082058000","1472100","3275"
"2083137000","1472100","3275"
"2084217000","1472100","3275"
"2085551000","1472100","3275"
"2086629000","1472100","3275"
"2087708000","1472100","3275"
"2088787000","1472100","3275"
"2089866000","1472100","3275"
"2091199000","1329900","3275"
"2092284000","1329900","3275"
"2093362000","1329900","3276"
"2094446000","1329900","3276"
"2095523000","1329900","3276"
"2096858000","1329900","3276"
"2097937000","1329900","3276"
"2099016000","1329900","3276"
"2100094000","1329900","3276"
"2101173000","1329900","3276"
"2102512000","1359500","3276"
"2103591000","1359500","3276"
"2104669000","1359500","3276"
"2105747000","1359500","3276"
"2106825000","1359500","3276"
"2108159000","1359500","3276"
"2109237000","1359500","3276"
"2110316000","1359500","3276"
"2111395000","1359500","3276"
"2112479000","1556900","3276"
"2113813000","1556900","3276"
"2114892000","1556900","3276"
"2115971000","1556900","3276"
"2117050000","1556900","3276"
"2118128000","1556900","3276"
"2119461000","1556900","3276"
"2120540000","1556900","3277"
"2121620000","1556900","3277"
"2122703000","1608100","3277"
"2123781000","1608100","3277"
"2125116000","1608100","3277"
"2126193000","1608100","3277"
"2127273000","1608100","3277"
"2128352000","1608100","3277"
"2129430000","1608100","3277"
"2130764000","1608100","3277"
"2131843000","1608100","3277"
"2132927000","1608100","3277"
"2134005000","1608100","3277"
"2135085000","1297100","3277"
"2136424000","1297100","3277"
"2137502000","1297100","3277"
"2138581000","1297100","3277"
"2139660000","1297100","3277"
"2140738000","1297100","3277"
"2142078000","1297100","3277"
"2143156000","1297100","3277"
"2144234000","1297100","3276"
"2145312000","1297100","3276"
"2146391000","1297100","3277"
"2147724000","1297100","3277"
"2148803000","1297100","3277"
"2149881000","1297100","3277"
"2150960000","979100","3276"
"2152044000","979100","3276"
"2153378000","979100","3276"
"2154456000","979100","3276"
"2155534000","979100","3276"
"2156613000","979100","3276"
"2157692000","979100","3276"
"2159024000","979100","3276"
"2160103000","979100","3276"
"2161182000","979100","3276"
"2162266000","1380800","3276"
"2163345000","1380800","3276"
"2164679000","1380800","3276"
"2165757000","1380800","3276"
"2166836000","1380800","3276"
"2167914000","1380800","3276"
"2168993000","1380800","3276"
"2170327000","1871000","3276"
"2171406000","1871000","3276"
"2172490000","1871000","3276"
"2173568000","1871000","3276"
"2174647000","1871000","3276"
"2175980000","1871000","3276"
"2177058000","1871000","3276"
"2178142000","1871000","3276"
"2179219000","1864300","3276"
"2180298000","1864300","3276"
"2181632000","1864300","3276"
"2182716000","1864300","3276"
"2183794000","1864300","3276"
"2184873000","1864300","3276"
"2185952000","1864300","3276"
"2187285000","1864300","3276"
"2188364000","1864300","3276"
"2189443000","1864300","3276"
"2190521000","1432800","3276"
"2191600000","1432800","3276"
"2192939000","1432800","3276"
"2194017000","1432800","3276"
"2195097000","1432800","3276"
"2196174000","1432800","3276"
"2197253000","1432800","3276"
"2198588000","1432800","3276"
"2199666000","1432800","3276"
"2200745000","1432800","3276"
"2201823000","1432800","3276"
"2202908000","1259100","3276"
"2204241000","1259100","3276"
"2205321000","1259100","3276"
"2206400000","1259100","3276"
"2207479000","1259100","3276"
"2208557000","1259100","3276"
"2209891000","1259100","3276"
"2210970000","1259100","3276"
"2212054000","1259100","3276"
"2213133000","1259100","3276"
"2214211000","1259100","3276"
"2215545000","1243100","3276"
"2216624000","1243100","3276"
"2217702000","1243100","3276"
"2218780000","1243100","3276"
"2219864000","1243100","3276"
"2221198000","1243100","3276"
"2222283000","1243100","3276"
"2223361000","1243100","3276"
"2224440000","1243100","3276"
"2225519000","1243100","3276"
"2226853000","1243100","3276"
"2227931000","1259100","3276"
"2229009000","1259100","3276"
"2230089000","1259100","3276"
"2231167000","1259100","3276"
"2232506000","1259100","3276"
"2233585000","1259100","3276"
"2234663000","1259100","3276"
"2235742000","1259100","3276"
"2236820000","1259100","3276"
"2238154000","1259100","3276"
"2239233000","1259100","3276"
"2240312000","1250300","3276"
"2241390000","1250300","3276"
"2242473000","1250300","3276"
"2243808000","1250300","3276"
"2244887000","1250300","3276"
"2245965000","1250300","3276"
"2247044000","1250300","3276"
"2248122000","1250300","3276"
"2249457000","1250300","3276"
"2250536000","1250300","3276"
"2251614000","1360800","3276"
"2252699000","1360800","3276"
"2253777000","1360800","3276"
"2255112000","1360800","3276"
"2256190000","1360800","3276"
"2257269000","1360800","3276"
"2258347000","1360800","3276"
"2259426000","1360800","3276"
"2260759000","1360800","3276"
"2261842000","1494000","3276"
"2262926000","1494000","3276"
"2264005000","1494000","3276"
"2265084000","1494000","3276"
"2266417000","1494000","3275"
"2267496000","1494000","3275"
"2268575000","1494000","3275"
"2269653000","1494000","3275"
"2270732000","1494000","3275"
"2272071000","1482600","3275"
"2273149000","1482600","3275"
"2274228000","1482600","3276"
"2275307000","1482600","3276"
"2276386000","1482600","3276"
"2277721000","1482600","3276"
"2278800000","1482600","3276"
"2279879000","1482600","3276"
"2280956000","1482600","3276"
"2282040000","1482600","3276"
"2283373000","1484000","3276"
"2284452000","1484000","3276"
"2285530000","1484000","3276"
"2286609000","1484000","3276"
"2287687000","1484000","3276"
"2289022000","1484000","3276"
"2290101000","1484000","3276"
"2291180000","1484000","3276"
"2292265000","1484000","3276"
"2293343000","1484000","3276"
"2294677000","1370900","3276"
"2295755000","1370900","3276"
"2296833000","1370900","3276"
"2297913000","1370900","3276"
"2298992000","1370900","3276"
"2300326000","1370900","3276"
"2301404000","1370900","3276"
"2302489000","1370900","3276"
"2303572000","1370900","3276"
"2304650000","1370900","3276"
"2305985000","1370900","3276"
"2307064000","1324600","3276"
"2308142000","1324600","3276"
"2309220000","1324600","3276"
"2310299000","1324600","3276"
"2311633000","1324600","3276"
"2312717000","1324600","3276"
"2313795000","1324600","3276"
"2314874000","1324600","3276"
"2315953000","1324600","3275"
"2317285000","1540400","3275"
"2318364000","1540400","3275"
"2319443000","1540400","3275"
"2320521000","1540400","3275"
"2321600000","1540400","3275"
"2322940000","1540400","3275"
"2324019000","1540400","3275"
"2325098000","1540400","3275"
"2326176000","1540400","3275"
"2327255000","1603000","3275"
"2328587000","1603000","3275"
"2329666000","1603000","3275"
"2330744000","1603000","3275"
"2331823000","1603000","3275"
"2332906000","1603000","3275"
"2334240000","1603000","3275"
"2335319000","1603000","3275"
"2336398000","1603000","3275"
"2337477000","1603000","3275"
"2338555000","1361100","3275"
"2339888000","1361100","3275"
"2340966000","1361100","3274"
"2342050000","1361100","3274"
"2343129000","1361100","3274"
"2344208000","1361100","3274"
"2345546000","1361100","3274"
"2346624000","1361100","3274"
"2347703000","1361100","3274"
"2348780000","1361100","3274"
"2349859000","1361100","3274"
"2351193000","1361100","3274"
"2352277000","1361100","3274"
"2353354000","1027800","3274"
"2354433000","1027800","3274"
"2355511000","1027800","3274"
"2356846000","1027800","3274"
"2357924000","1027800","3274"
"2359003000","1027800","3274"
"2360081000","1027800","3275"
"2361160000","1027800","3275"
"2362498000","1027800","3275"
"2363577000","1027800","3275"
"2364655000","1027800","3275"
"2365733000","1027800","3275"
"2366811000","1209500","3275"
"2368145000","1209500","3275"
"2369223000","1209500","3275"
"2370303000","1209500","3275"
"2371381000","1209500","3275"
"2372465000","1209500","3275"
"2373799000","1209500","3275"
"2374878000","1869600","3275"
"2375957000","1869600","3275"
"2377036000","1869600","3275"
"2378114000","1869600","3275"
"2379449000","1869600","3275"
"2380527000","1869600","3275"
"2381606000","1869600","3275"
"2382690000","1869600","3275"
"2383769000","1877500","3275"
"2385104000","1877500","3275"
"2386182000","1877500","3275"
"2387266000","1877500","3275"
"2388345000","1877500","3275"
"2389424000","1877500","3276"
"2390757000","1877500","3276"
"2391835000","1877500","3276"
"2392920000","1877500","3276"
"2393999000","1527800","3276"
"2395077000","1527800","3276"
"2396410000","1527800","3276"
"2397489000","1527800","3276"
"2398568000","1527800","3276"
"2399647000","1527800","3276"
"2400725000","1527800","3276"
"2402065000","1527800","3276"
"2403144000","1527800","3276"
"2404223000","1527800","3276"
"2405302000","1527800","3276"
"2406380000","1259700","3276"
"2407714000","1259700","3276"
"2408793000","1259700","3276"
"2409872000","1259700","3276"
"2410951000","1259700","3276"
"2412033000","1259700","3276"
"2413369000","1259700","3276"
"2414448000","1259700","3276"
"2415527000","1259700","3276"
"2416606000","1259700","3276"
"2417684000","1259700","3276"
"2419018000","1243000","3276"
"2420096000","1243000","3276"
"2421175000","1243000","3276"
"2422259000","1243000","3276"
"2423337000","1243000","3276"
"2424672000","1243000","3276"
"2425750000","1243000","3276"
"2426829000","1243000","3276"
"2427907000","1243000","3276"
"2428985000","1243000","3276"
"2430323000","1243000","3276"
"2431402000","1259300","3276"
"2432487000","1259300","3276"
"2433566000","1259300","3276"
"2434645000","1259300","3276"
"2435979000","1259300","3276"
"2437057000","1259300","3276"
"2438137000","1259300","3276"
"2439216000","1259300","3276"
"2440293000","1259300","3276"
"2441627000","1259300","3276"
"2442711000","1259300","3276"
"2443790000","1249700","3276"
"2444868000","1249700","3276"
"2445947000","1249700","3276"
"2447280000","1249700","3276"
"2448358000","1249700","3276"
"2449437000","1249700","3276"
"2450516000","1249700","3276"
"2451594000","1249700","3276"
"2452934000","1249700","3276"
"2454013000","1249700","3276"
"2455092000","1249700","3276"
"2456170000","1306600","3276"
"2457249000","1306600","3276"
"2458583000","1306600","3276"
"2459662000","1306600","3276"
"2460741000","1306600","3276"
"2461820000","1306600","3276"
"2462903000","1306600","3276"
"2464236000","1306600","3276"
"2465315000","1306600","3276"
"2466394000","1517400","3276"
"2467472000","1517400","3276"
"2468551000","1517400","3276"
"2469885000","1517400","3276"
"2470963000","1517400","3275"
"2472052000","1517400","3275"
"2473130000","1517400","3275"
"2474208000","1517400","3275"
"2475543000","1517400","3275"
"2476621000","1482800","3275"
"2477700000","1482800","3275"
"2478779000","1482800","3275"
"2479857000","1482800","3275"
"2481191000","1482800","3275"
"2482275000","1482800","3275"
"2483354000","1482800","3275"
"2484433000","1482800","3275"
"2485512000","1482800","3275"
"2486845000","1483300","3275"
"2487924000","1483300","3275"
"2489002000","1483300","3275"
"2490081000","1483300","3275"
"2491159000","1483300","3276"
"2492499000","1483300","3276"
"2493578000","1483300","3276"
"2494657000","1483300","3276"
"2495735000","1483300","3276"
"2496814000","1483300","3276"
"2498147000","1412200","3276"
"2499225000","1412200","3276"
"2500303000","1412200","3276"
"2501381000","1412200","3276"
"2502466000","1412200","3276"
"2503801000","1412200","3276"
"2504880000","1412200","3276"
"2505959000","1412200","3276"
"2507038000","1412200","3276"
"2508116000","1412200","3276"
"2509450000","1412200","3276"
"2510529000","1287700","3276"
"2511607000","1287700","3276"
"2512691000","1287700","3276"
"2513774000","1287700","3276"
"2515108000","1287700","3276"
"2516186000","1287700","3276"
"2517264000","1287700","3276"
"2518342000","1287700","3276"
"2519421000","1287700","3276"
"2520755000","1494300","3276"
"2521833000","1494300","3276"
"2522917000","1494300","3276"
"2523996000","1494300","3276"
"2525074000","1494300","3276"
"2526409000","1494300","3276"
"2527487000","1494300","3276"
"2528565000","1494300","3276"
"2529644000","1494300","3276"
"2530721000","1615100","3276"
"2532060000","1615100","3277"
"2533139000","1615100","3277"
"2534217000","1615100","3277"
"2535295000","1615100","3277"
"2536374000","1615100","3277"
"2537709000","1615100","3277"
"2538788000","1615100","3277"
"2539866000","1615100","3277"
"2540945000","1615100","3277"
"2542029000","1432000","3277"
"2543362000","1432000","3277"
"2544440000","1432000","3277"
"2545519000","1432000","3277"
"2546597000","1432000","3277"
"2547676000","1432000","3276"
"2549009000","1432000","3276"
"2550088000","1432000","3276"
"2551166000","1432000","3276"
"2552250000","1432000","3276"
"2553329000","1432000","3276"
"2554661000","1432000","3276"
"2555744000","1432000","3276"
"2556823000","1075300","3276"
"2557902000","1075300","3276"
"2558980000","1075300","3276"
"2560314000","1075300","3276"
"2561392000","1075300","3276"
"2562476000","1075300","3276"
"2563555000","1075300","3276"
"2564633000","1075300","3276"
"2565967000","1075300","3276"
"2567046000","1075300","3276"
"2568123000","1075300","3276"
"2569202000","1075300","3276"
"2570281000","1075300","3276"
"2571616000","1114600","3276"
"2572700000","1114600","3276"
"2573778000","1114600","3276"
"2574857000","1114600","3276"
"2575936000","1114600","3276"
"2577269000","1114600","3276"
"2578347000","1114600","3276"
"2579425000","1114600","3276"
"2580505000","1878000","3276"
"2581582000","1878000","3276"
"2582922000","1878000","3276"
"2584001000","1878000","3276"
"2585079000","1878000","3276"
"2586158000","1878000","3276"
"2587237000","1878000","3276"
"2588570000","1869900","3276"
"2589649000","1869900","3276"
"2590727000","1869900","3275"
"2591806000","1869900","3275"
"2592890000","1869900","3275"
"2594225000","1869900","3275"
"2595303000","1869900","3275"
"2596382000","1869900","3275"
"2597466000","1869900","3275"
"2598545000","1625400","3276"
"2599879000","1625400","3276"
"2600958000","1625400","3275"
"2602042000","1625400","3275"
"2603120000","1625400","3275"
"2604199000","1625400","3276"
"2605533000","1625400","3276"
"2606611000","1625400","3276"
"2607690000","1625400","3276"
"2608768000","1625400","3276"
"2609847000","1625400","3276"
"2611179000","1243300","3276"
"2612264000","1243300","3276"
"2613343000","1243300","3276"
"2614422000","1243300","3276"
"2615500000","1243300","3276"
"2616834000","1243300","3276"
"2617913000","1243300","3276"
"2618991000","1243300","3276"
"2620069000","1243300","3276"
"2621148000","1243300","3276"
"2622487000","1243300","3275"
"2623566000","1268400","3276"
"2624645000","1268400","3276"
"2625724000","1268400","3276"
"2626803000","1268400","3276"
"2628137000","1268400","3276"
"2629216000","1268400","3276"
"2630294000","1268400","3276"
"2631373000","1268400","3276"
"2632457000","1268400","3276"
"2633791000","1268400","3276"
"2634869000","1268400","3276"
"2635947000","1250300","3276"
"2637026000","1250300","3276"
"2638105000","1250300","3276"
"2639444000","1250300","3276"
"2640522000","1250300","3276"
"2641601000","1250300","3276"
"2642686000","1250300","3276"
"2643764000","1250300","3276"
"2645097000","1250300","3276"
"2646176000","1250300","3276"
"2647254000","1250300","3276"
"2648332000","1249900","3276"
"2649410000","1249900","3276"
"2650745000","1249900","3276"
"2651824000","1249900","3276"
"2652908000","1249900","3276"
"2653985000","1249900","3276"
"2655064000","1249900","3276"
"2656398000","1249900","3276"
"2657476000","1249900","3276"
"2658555000","1249900","3276"
"2659634000","1249900","3276"
"2660713000","1269100","3276"
"2662053000","1269100","3276"
"2663132000","1269100","3276"
"2664210000","1269100","3276"
"2665288000","1269100","3276"
"2666367000","1269100","3276"
"2667701000","1269100","3276"
"2668779000","1269100","3276"
"2669857000","1269100","3276"
"2670937000","1528800","3276"
"2672021000","1528800","3276"
"2673354000","1528800","3276"
"2674433000","1528800","3276"
"2675513000","1528800","3276"
"2676591000","1528800","3276"
"2677670000","1528800","3276"
"2679002000","1528800","3276"
"2680081000","1528800","3276"
"2681164000","1482700","3276"
"2682249000","1482700","3276"
"2683328000","1482700","3276"
"2684604000","1482700","3276"
"2685740000","1482700","3276"
"2686819000","1482700","3276"
"2687898000","1482700","3276"
"2688976000","1482700","3276"
"2690310000","1482700","3276"
"2691388000","1483300","3276"
"2692473000","1483300","3276"
"2693552000","1483300","3276"
"2694631000","1483300","3276"
"2695965000","1483300","3276"
"2697044000","1483300","3276"
"2698122000","1483300","3276"
"2699200000","1483300","3276"
"2700279000","1483300","3276"
"2701612000","1483300","3276"
"2702696000","1442300","3276"
"2703775000","1442300","3275"
"2704854000","1442300","3276"
"2705933000","1442300","3276"
"2707267000","1442300","3276"
"2708346000","1442300","3276"
"2709425000","1442300","3276"
"2710504000","1442300","3276"
"2711582000","1442300","3276"
"2712922000","1442300","3276"
"2714001000","1442300","3276"
"2715080000","1278100","3276"
"2716158000","1278100","3276"
"2717236000","1278100","3276"
"2718512000","1278100","3276"
"2719648000","1278100","3276"
"2720727000","1278100","3276"
"2721805000","1278100","3276"
"2722894000","1278100","3276"
"2724228000","1278100","3276"
"2725306000","1471500","3276"
"2726385000","1471500","3276"
"2727464000","1471500","3276"
"2728542000","1471500","3276"
"2729877000","1471500","3276"
"2730955000","1471500","3276"
"2732039000","1471500","3277"
"2733116000","1471500","3277"
"2734196000","1471500","3277"
"2735530000","1596900","3277"
"2736609000","1596900","3277"
"2737687000","1596900","3277"
"2738766000","1596900","3277"
"2739844000","1596900","3277"
"2741178000","1596900","3277"
"2742262000","1596900","3277"
"2743341000","1596900","3277"
"2744419000","1596900","3277"
"2745498000","1510000","3277"
"2746832000","1510000","3277"
"2747911000","1510000","3277"
"2748989000","1510000","3277"
"2750068000","1510000","3276"
"2751147000","1510000","3276"
"2752486000","1510000","3276"
"2753565000","1510000","3276"
"2754643000","1510000","3276"
"2755722000","1510000","3276"
"2756801000","1510000","3276"
"2758134000","1510000","3276"
"2759212000","1135800","3276"
"2760291000","1135800","3276"
"2761369000","1135800","3276"
"2762453000","1135800","3276"
"2763787000","1135800","3276"
"2764870000","1135800","3276"
"2765948000","1135800","3276"
"2767025000","1135800","3276"
"2768105000","1135800","3276"
"2769439000","1135800","3276"
"2770518000","1135800","3276"
"2771596000","1135800","3275"
"2772680000","1135800","3276"
"2773758000","1135800","3276"
"2775092000","971500","3276"
"2776170000","971500","3276"
"2777249000","971500","3276"
"2778327000","971500","3276"
"2779406000","971500","3276"
"2780739000","971500","3276"
"2781818000","971500","3276"
"2782902000","971500","3276"
"2783981000","1851900","3276"
"2785060000","1851900","3276"
"2786394000","1851900","3276"
"2787473000","1851900","3276"
"2788553000","1851900","3276"
"2789631000","1851900","3275"
"2790709000","1851900","3275"
"2792049000","1869300","3275"
"2793128000","1869300","3275"
"2794207000","1869300","3275"
"2795285000","1869300","3275"
"2796364000","1869300","3275"
"2797698000","1869300","3275"
"2798777000","1869300","3275"
"2799856000","1869300","3275"
"2800935000","1852600","3275"
"2802019000","1852600","3275"
"2803353000","1852600","3275"
"2804432000","1852600","3276"
"2805510000","1852600","3276"
"2806588000","1852600","3276"
"2807671000","1852600","3276"
"2809005000","1852600","3276"
"2810083000","1852600","3276"
"2811162000","1852600","3276"
"2812246000","1852600","3276"
"2813325000","1249400","3276"
"2814657000","1249400","3276"
"2815737000","1249400","3276"
"2816815000","1249400","3276"
"2817893000","1249400","3276"
"2818971000","1249400","3276"
"2820305000","1249400","3276"
"2821384000","1249400","3276"
"2822468000","1249400","3276"
"2823546000","1249400","3276"
"2824625000","1249400","3276"
"2825957000","1252700","3276"
"2827036000","1252700","3276"
"2828114000","1252700","3276"
"2829193000","1252700","3276"
"2830270000","1252700","3276"
"2831604000","1252700","3276"
"2832688000","1252700","3276"
"2833767000","1252700","3275"
"2834845000","1252700","3275"
"2835923000","1252700","3275"
"2837257000","1252700","3275"
"2838336000","1241200","3275"
"2839414000","1241200","3275"
"2840492000","1241200","3275"
"2841570000","1241200","3275"
"2842910000","1241200","3275"
"2843988000","1241200","3275"
"2845067000","1241200","3275"
"2846145000","1241200","3275"
"2847225000","1241200","3276"
"2848558000","1241200","3276"
"2849642000","1241200","3276"
"2850720000","1268800","3276"
"2851798000","1268800","3276"
"2852881000","1268800","3276"
"2854216000","1268800","3276"
"2855294000","1268800","3276"
"2856373000","1268800","3276"
"2857452000","1268800","3276"
"2858531000","1268800","3276"
"2859865000","1268800","3276"
"2860944000","1268800","3276"
"2862027000","1268800","3276"
"2863105000","1249800","3276"
"2864183000","1249800","3276"
"2865518000","1249800","3276"
"2866596000","1249800","3276"
"2867676000","1249800","3276"
"2868754000","1249800","3276"
"2869832000","1249800","3276"
"2871166000","1249800","3276"
"2872250000","1249800","3276"
"2873329000","1494700","3276"
"2874407000","1494700","3276"
"2875485000","1494700","3276"
"2876819000","1494700","3276"
"2877897000","1494700","3276"
